 X_force  Z_force     lambda  Y_force    time(sec)
  0.1877  -0.0201  326.99265   2.8985  10792.73145
  0.3901   0.0340  326.50920   2.9120  10792.73145
  0.6344   0.1268  326.61720   2.8783  10792.73340
  0.5297   0.2544  326.94965   2.7773  10792.73340
  0.4285   0.2206  326.75500   2.7874  10792.73438
  0.2610   0.0698  326.95950   2.8985  10792.73633
  0.0254   0.0640  326.95130   2.9389  10792.73730
  0.2715   0.1307  326.75260   2.8783  10792.73730
  0.2994   0.1500  326.75785   2.8177  10792.73828
  0.1877   0.0727  326.68685   2.8379  10792.73926
 -0.0496   0.1577  326.72620   2.8312  10792.74121
 -0.0322   0.3076  326.78810   2.7369  10792.74121
 -0.0112   0.2786  326.51260   2.7824  10792.74219
  0.2977   0.1829  326.81360   2.8682  10792.74414
  0.6170   0.1249  326.66905   2.8480  10792.74512
  0.3064   0.1113  326.86495   2.7706  10792.74512
 -0.3009   0.1500  326.80955   2.8245  10792.74609
 -0.5382  -0.0085  326.52780   2.9052  10792.74707
 -0.4405  -0.0955  326.48330   2.9995  10792.74805
  0.1772  -0.1361  326.36260   3.0096  10792.74902
  0.4181  -0.0955  326.72305   2.9591  10792.75195
  0.5088  -0.0897  326.98910   2.9658  10792.75293
  0.9346   0.0688  326.76275   2.8244  10792.75391
  1.0567   0.0060  326.86380   2.8531  10792.75391
  1.1667   0.0060  326.65055   2.8632  10792.75586
  0.8473  -0.0926  326.69765   2.8985  10792.75586
  1.0096   0.0002  326.84465   2.8127  10792.75781
  0.3500  -0.0143  326.82705   2.9086  10792.75781
  0.6693   0.0901  326.74700   2.8329  10792.75977
  0.6065  -0.0665  327.04230   3.0197  10792.75977
  0.5018   0.0611  326.36580   2.7773  10792.76074
  0.3971  -0.0008  326.49635   2.9524  10792.76172
  0.1825  -0.1158  326.89100   3.0046  10792.76367
  0.5542  -0.1158  326.50305   2.9793  10792.76367
  0.7950   0.0118  326.95510   2.9137  10792.76562
  0.2924  -0.1187  326.56155   2.9844  10792.76562
  0.4547  -0.1129  326.75970   3.0096  10792.76758
  0.5437  -0.0085  326.70430   2.9490  10792.76758
  0.5071   0.0553  327.17020   2.8783  10792.76953
  0.4181  -0.0317  327.26715   2.8783  10792.76953
  0.6170  -0.0375  326.90250   2.8985  10792.77148
  0.5228   0.0437  326.83085   2.9490  10792.77148
  0.6973   0.0997  326.78895   2.8850  10792.77344
  0.0691   0.1345  327.19265   2.8985  10792.77344
 -0.0217   0.0804  326.90955   2.8379  10792.77539
  0.8578   0.2003  326.96900   2.8228  10792.77539
  0.7531   0.3105  327.01965   2.7420  10792.77734
 -0.1264   0.2235  326.92690   2.8026  10792.77734
 -0.2468   0.2322  327.30000   2.8026  10792.77930
  0.0830   0.0495  327.12105   2.8514  10792.77930
  0.1877  -0.1477  326.41435   3.0399  10792.78027
  0.1179  -0.0201  326.62170   2.9187  10792.78125
  0.1511  -0.0549  326.75705   2.9642  10792.78320
  0.0464  -0.2695  326.91670   3.1611  10792.78320
  0.0411  -0.3333  326.95260   3.1965  10792.78516
  0.3552  -0.2753  326.75310   3.1106  10792.78516
  0.0045  -0.1912  327.22060   3.0399  10792.78711
 -0.1159  -0.2347  326.67270   3.0450  10792.78711
  0.0900  -0.1129  326.77225   2.9120  10792.78906
  0.6624  -0.0511  326.94265   2.9456  10792.79004
 -0.2311   0.0069  326.94295   2.9457  10792.79297
 -0.0007  -0.0317  327.25105   2.9844  10792.79492
  0.0673  -0.0346  327.26820   3.0399  10792.79590
  0.4390  -0.0462  327.07355   2.9591  10792.79590
  0.2715  -0.0114  327.31825   2.9642  10792.79688
  0.5542  -0.0259  327.06905   2.9490  10792.79883
  0.7269   0.0988  327.43660   2.9541  10792.79980
  0.6275   0.2428  326.76040   2.8110  10792.79980
  0.8264   0.2757  327.19450   2.7268  10792.80078
  0.3552   0.1191  327.37305   2.8581  10792.80273
  0.9555   0.1577  327.28730   2.8783  10792.80371
  0.6536  -0.0027  327.12250   2.9389  10792.80371
  0.4442  -0.0288  327.03480   2.9238  10792.80469
  0.2453  -0.0114  326.91025   2.9692  10792.80664
  0.4948  -0.0085  326.84680   2.9456  10792.80762
  0.4111   0.0804  327.29815   2.8850  10792.80762
  0.1807  -0.1245  327.02545   3.0668  10792.80859
  0.1877   0.0340  326.90505   2.9322  10792.80957
  0.2226   0.1152  327.01605   2.9187  10792.81152
  0.5856   0.1771  326.62230   2.8379  10792.81152
  0.3273   0.1423  326.93370   2.9120  10792.81250
  0.2401   0.2380  327.20680   2.7824  10792.81445
  0.4442   0.1249  327.53700   2.8531  10792.81543
  0.3343   0.1278  327.06145   2.8531  10792.81543
  0.3762   0.1220  326.97175   2.8480  10792.81641
  0.7636   0.2496  327.18395   2.8127  10792.81836
  0.4599   0.3685  327.38260   2.7470  10792.81934
 -0.0845   0.2351  327.26750   2.8245  10792.81934
 -0.2171   0.0765  327.10845   2.9052  10792.82031
  0.4948   0.0765  327.11285   2.8716  10792.82324
  0.4024   0.1075  327.05325   2.8531  10792.82422
  0.7688   0.1887  327.19595   2.8480  10792.82617
  0.8159  -0.0288  326.67680   3.0046  10792.82715
  0.7060  -0.0172  327.33460   3.0197  10792.82812
  0.9520  -0.0491  326.90440   2.9490  10792.83008
 -0.2101  -0.0781  326.97770   2.9187  10792.83105
 -0.0077  -0.0240  326.99465   2.9456  10792.83203
  0.0725   0.0669  326.80335   2.8480  10792.83203
  0.2401   0.1365  326.75505   2.8884  10792.83398
  0.3343   0.0437  326.65300   2.8884  10792.83398
  0.4041  -0.0124  327.04455   2.9524  10792.83594
  0.2785  -0.1555  327.09025   3.0399  10792.83594
  0.1197  -0.0752  326.98305   3.0399  10792.83789
 -0.2573  -0.0549  326.93110   2.9894  10792.83789
 -0.2311  -0.0665  327.10660   2.9238  10792.83984
 -0.1316  -0.1709  326.35710   3.0601  10792.83984
  0.6484  -0.0694  326.83485   2.9591  10792.84180
  0.6693  -0.1013  326.99720   2.9793  10792.84180
 -0.0636  -0.2289  326.69980   3.1409  10792.84277
 -0.0705  -0.3527  326.99800   3.1005  10792.84375
  0.2558  -0.3478  326.82090   3.1106  10792.84570
  0.6798  -0.0955  326.69195   3.0147  10792.84570
  0.8421  -0.0346  326.69215   2.9187  10792.84766
  0.2558  -0.0433  326.67975   2.9036  10792.84766
  0.3866  -0.2028  326.76080   2.9541  10792.84961
  0.3832  -0.3720  326.59205   3.0736  10792.85059
  0.3552  -0.4339  326.54610   3.1477  10792.85156
  0.8718  -0.3527  326.84000   3.1409  10792.85156
  0.1179  -0.2444  326.74005   3.0534  10792.85547
  0.2575  -0.2637  326.98785   3.0332  10792.85547
  0.9416  -0.1207  326.96750   2.9456  10792.85742
  0.8927  -0.0665  326.32355   2.8850  10792.85840
  1.1300  -0.0085  326.85445   2.9052  10792.85938
  1.0881   0.0263  326.71135   2.8716  10792.85938
  0.6833  -0.1323  326.75060   3.0534  10792.86133
  0.3343  -0.2405  326.99270   3.1409  10792.86230
  0.1877  -0.0723  326.59625   3.0500  10792.86328
  1.0672  -0.1941  327.14360   2.9692  10792.86328
  1.3813  -0.2579  326.71155   3.0803  10792.86621
  1.4162  -0.1748  326.91020   2.9860  10792.86621
  0.3971   0.0649  327.07090   2.9524  10792.86719
  0.1319   0.0804  326.94775   2.9524  10792.86816
  0.3186   0.0379  327.05825   3.0147  10792.87012
  0.5123  -0.0781  327.10350   2.9743  10792.87012
  0.7374   0.0553  327.08030   2.9036  10792.87109
  0.7165   0.1104  327.03040   2.8733  10792.87305
  0.8159   0.1809  327.18315   2.8918  10792.87402
  0.1877   0.0843  327.26810   2.9389  10792.87402
  0.6414   0.0069  327.26175   2.9591  10792.87500
  0.6833   0.0533  327.37885   2.9120  10792.87598
  0.0830   0.0456  327.36395   3.0062  10792.87793
  0.3413  -0.1091  327.26970   3.0938  10792.87793
  0.6641  -0.1071  327.30700   3.0248  10792.87891
  1.0306  -0.0462  327.15085   2.9339  10792.88086
  0.9677   0.0872  326.82610   2.8632  10792.88184
  1.1353   0.1887  327.23970   2.7874  10792.88184
  1.5331   0.1046  327.14830   2.8076  10792.88281
  0.2994   0.3047  327.38735   2.8850  10792.88574
  0.6833   0.2119  326.96005   2.8514  10792.88672
  0.9485   0.0688  327.28765   2.9322  10792.88770
  1.0602   0.0765  327.35920   2.8783  10792.88965
  0.9154   0.2322  327.30755   2.7723  10792.88965
  0.6379   0.1365  327.17970   2.8379  10792.89062
  0.6170   0.2177  327.22405   2.8581  10792.89258
  0.0883   0.3395  327.18355   2.7975  10792.89355
 -0.1822   0.3820  326.98485   2.8244  10792.89355
 -0.1054   0.1684  327.16145   2.8480  10792.89746
 -0.2468   0.1626  327.15770   2.8733  10792.89746
 -0.2939   0.1220  327.03355   2.8581  10792.89844
 -0.4248   0.1568  327.05865   2.8733  10792.90039
  0.1040   0.2641  326.75390   2.7672  10792.90137
  0.7322   0.3085  326.79905   2.7975  10792.90137
  0.5716   0.2467  327.05570   2.7504  10792.90234
  0.7740   0.2583  327.25950   2.8110  10792.90332
  0.6065   0.2003  327.01615   2.7975  10792.90527
  0.2645   0.2892  327.49690   2.7706  10792.90625
  0.1947   0.1152  326.93815   2.8918  10792.90820
 -0.4893   0.2041  327.18055   2.9052  10792.90918
 -0.2991   0.1336  327.40375   2.9440  10792.91016
  0.1982   0.0959  327.10935   2.9844  10792.91016
  0.0150  -0.0491  326.94850   2.9440  10792.91211
 -0.0583  -0.1680  326.72380   3.0298  10792.91211
  0.5751  -0.1448  327.08330   2.9743  10792.91406
  0.9276  -0.0356  327.14430   2.9389  10792.91406
  1.0463   0.1510  327.00570   2.7571  10792.91797
  0.6379   0.1017  327.12820   2.8379  10792.91797
  0.4285   0.1771  326.86375   2.8935  10792.91992
  0.6065   0.2061  327.11880   2.7824  10792.91992
 -0.3044   0.0988  327.07570   2.9541  10792.92188
  0.4599   0.1036  327.30475   2.8446  10792.92188
  0.5088   0.2080  326.98100   2.7908  10792.92285
  1.0881   0.3085  327.32165   2.7100  10792.92383
  1.2452   0.2293  327.54820   2.8480  10792.92578
  1.3813   0.2931  326.92210   2.7319  10792.92773
  0.9520   0.1684  326.52835   2.8531  10792.92969
  0.6536   0.1394  326.78950   2.8531  10792.92969
  0.7391   0.1191  326.92075   2.8581  10792.93066
  0.6205   0.1307  326.62035   2.8177  10792.93164
  0.5158   0.1036  326.95895   2.7975  10792.93262
  0.6135   0.0147  326.56450   2.8918  10792.93359
  0.2436  -0.0240  326.97335   2.9322  10792.93457
 -0.1054  -0.2057  326.79650   2.9389  10792.93555
  0.2854  -0.1207  326.87080   2.9591  10792.93750
  0.5228  -0.0665  327.04475   2.9995  10792.93750
  0.2296   0.0997  326.92560   2.9187  10792.93945
  0.2924   0.0649  327.01570   2.9052  10792.94043
 -0.0007   0.0089  326.83105   2.9591  10792.94141
  0.3343   0.1742  327.06360   2.8127  10792.94141
  0.8683   0.1916  326.71345   2.8581  10792.94434
  1.1771   0.0901  326.80050   2.9086  10792.94434
  1.1161   0.2080  326.87150   2.8850  10792.94531
  1.2400   0.1597  326.88615   2.8935  10792.94824
  1.0148   0.2583  326.66520   2.8177  10792.94922
  0.8421   0.2264  326.76070   2.8430  10792.95117
  0.7793   0.2177  326.91640   2.8581  10792.95215
  0.9101   0.2148  327.04240   2.8379  10792.95215
  0.2087   0.2554  326.94460   2.8127  10792.95312
  0.6798   0.1307  326.91345   2.8985  10792.95508
  0.7531  -0.0317  326.76925   2.9288  10792.95508
  0.8578  -0.0781  326.70870   3.0197  10792.95605
  0.1668  -0.0704  326.54725   3.0466  10792.95703
  0.4809   0.0611  326.59870   2.9322  10792.95801
  0.2296   0.1461  327.12050   2.8648  10792.95996
  0.2296   0.1771  327.00210   2.8783  10792.95996
  0.5803   0.1539  326.92320   2.8329  10792.96094
  0.7112   0.0611  326.66190   2.9086  10792.96289
  0.3971  -0.0317  327.02905   2.9642  10792.96387
  0.2348  -0.1042  326.51155   3.0399  10792.96387
  0.5699   0.0118  326.72940   2.9036  10792.96484
  0.9834   0.1423  327.17880   2.8480  10792.96582
  0.8787  -0.0317  327.38930   3.0601  10792.96680
  0.6903   0.0533  327.13130   2.9052  10792.96777
  0.0621   0.1616  326.91660   2.8648  10792.96875
 -0.2101   0.1809  326.86555   2.9120  10792.96973
 -0.0496   0.2273  326.99325   2.8110  10792.97168
  0.0725   0.2003  326.64120   2.8430  10792.97168
  0.1354  -0.0897  326.70025   2.9793  10792.97266
  0.3081  -0.1622  326.77825   3.0551  10792.97461
  0.2715   0.0002  326.92270   2.9086  10792.97559
  0.7182   0.0997  327.22040   2.8110  10792.97559
  1.0410   0.0901  327.11015   2.8632  10792.97949
  1.0724   0.0466  326.65615   2.8581  10792.97949
  0.8212  -0.0317  326.59110   2.8935  10792.98242
  0.5960  -0.0114  326.60175   2.8480  10792.98242
  0.8020  -0.1477  326.77000   2.9322  10792.98340
  1.1440  -0.1980  326.70380   2.8850  10792.98438
  0.9346  -0.0356  326.86205   2.8783  10792.98535
  1.0253  -0.0704  326.69975   2.9255  10792.98730
  1.1510   0.0263  326.72430   2.9591  10792.98730
  0.7112   0.2080  327.11180   2.7638  10792.98828
 -0.0077   0.1964  326.91685   2.8043  10792.99023
 -0.2869   0.1384  326.91010   2.8177  10792.99121
  0.7810   0.2119  326.81165   2.7908  10792.99219
  0.5489   0.2351  326.98610   2.8177  10792.99219
  0.1040   0.2525  326.79850   2.8278  10792.99414
  0.2715   0.2931  326.55200   2.6915  10792.99414
 -0.0322   0.2786  326.70275   2.7975  10792.99609
  0.3832   0.2969  326.95610   2.7167  10792.99609
  0.2034   0.2525  326.74845   2.8783  10793.00000
  0.4966   0.0901  327.06985   2.8682  10793.00000
  0.1144   0.1481  326.84955   2.9490  10793.00195
  0.4913   0.2786  326.79165   2.8127  10793.00195
  0.5960   0.3511  326.72415   2.6814  10793.00391
  0.8229   0.2080  326.83970   2.7571  10793.00391
  0.1668   0.0785  326.78765   2.9086  10793.00586
 -0.0007   0.1191  326.82955   2.9255  10793.00586
 -0.6813   0.1481  326.96270   2.9187  10793.00781
 -0.3986   0.0118  327.04030   2.9389  10793.00977
 -0.1316  -0.0288  326.59320   2.9995  10793.01172
  0.3029   0.1017  327.05495   2.8581  10793.01172
 -0.2939  -0.0085  326.97365   3.0046  10793.01367
 -0.0985   0.0533  326.60570   2.9726  10793.01367
 -0.2939   0.0108  326.87835   2.8783  10793.01465
  0.1319   0.0456  326.61515   2.8783  10793.01562
  0.4599   0.0437  326.72720   2.8884  10793.01660
  0.5646   0.3047  326.99230   2.7571  10793.01758
 -0.0077   0.2853  326.55665   2.7975  10793.01953
  0.3203  -0.0356  326.80930   2.9591  10793.02051
  0.5926  -0.0317  326.63695   2.8783  10793.02246
  0.9765  -0.2869  326.72180   3.0871  10793.02246
  1.2033  -0.2492  326.69805   3.0601  10793.02344
  0.4599  -0.0375  326.60890   2.9642  10793.02539
  0.6536   0.0321  326.57405   2.8783  10793.02637
  0.5228   0.0176  326.40950   2.9591  10793.02637
  0.8159   0.0495  326.88685   3.0130  10793.02734
  0.6065   0.0698  327.12235   2.9339  10793.03027
  0.8002   0.2728  326.93075   2.7824  10793.03125
  0.9573   0.4265  327.25680   2.6662  10793.03320
  1.0620   0.3859  327.19030   2.7066  10793.03418
  0.7165   0.3221  326.97485   2.7622  10793.03418
  0.6833   0.2621  327.16500   2.7706  10793.03516
  0.3413   0.2041  326.96090   2.7975  10793.03613
  0.7845   0.3511  326.89375   2.7167  10793.03711
 -0.0007   0.1191  326.96445   3.0601  10793.03906
  0.5280   0.2728  326.81995   2.8329  10793.03906
  0.2715   0.1800  326.95395   2.8733  10793.04102
  0.1982   0.1046  326.76390   2.9591  10793.04199
  0.0464   0.1162  327.07095   2.9137  10793.04199
 -0.0897   0.1365  326.96060   2.9036  10793.04297
  0.1092   0.0988  327.34910   2.9288  10793.04492
 -0.1369  -0.0897  326.94200   3.0399  10793.04590
 -0.3567  -0.0163  326.76580   3.0870  10793.04590
 -0.4684   0.1345  326.71765   2.9120  10793.04688
  0.6065   0.0727  327.07745   2.7975  10793.04883
  0.8526   0.0785  326.89155   2.9187  10793.05078
  0.7374   0.2148  326.75045   2.8430  10793.05273
  0.5803   0.1655  327.01285   2.8581  10793.05371
  1.0044   0.0814  326.98565   2.8329  10793.05371
  0.7531  -0.0143  326.94970   2.7723  10793.05469
  1.0620   0.1800  326.94600   2.4844  10793.05664
  0.7322   0.1307  326.86030   2.6309  10793.05762
  0.5228   0.1829  327.09540   2.5349  10793.05859
  0.5018   0.2003  326.77625   2.5147  10793.05957
  1.1161   0.3511  327.16220   2.3868  10793.06152
  1.3534   0.4787  326.84510   2.3733  10793.06250
  1.0114   0.4091  327.07710   2.4541  10793.06250
  0.9136   0.3820  326.95820   2.3935  10793.06445
  1.1038   0.2583  327.02295   2.4440  10793.06445
  1.3447   0.0292  327.14315   2.8076  10793.06641
  1.2818   0.0843  326.75905   2.8985  10793.06641
  1.0777   0.1568  326.89515   2.7672  10793.06836
  0.6065   0.2177  326.66485   2.7874  10793.06836
  0.6065   0.3395  327.25885   2.7975  10793.06934
  1.5418   0.4052  326.87710   2.7504  10793.07031
  1.0672   0.3433  326.62605   2.7908  10793.07129
  1.0253   0.3627  326.93655   2.7773  10793.07227
  0.9067   0.2737  326.94265   2.8850  10793.07324
  0.9101   0.1423  327.18740   2.8985  10793.07422
  1.0620   0.1771  326.78715   2.8379  10793.07617
  0.7793   0.2090  326.75370   2.8076  10793.07617
  0.3605   0.2090  326.95925   2.9793  10793.07812
  0.9276   0.2003  326.68780   2.9120  10793.07812
 -0.1054   0.3279  326.64745   2.9591  10793.08008
 -0.2258   0.3598  327.05175   2.8026  10793.08203
  0.0254   0.3308  326.75385   2.7622  10793.08398
  0.2662   0.3076  326.63120   2.8379  10793.08398
  0.3291   0.2148  326.65935   2.8682  10793.08594
  0.4495   0.0292  326.36880   3.0046  10793.08594
  0.3552  -0.0259  326.82920   3.0500  10793.08789
  0.4250   0.0881  326.73110   2.8850  10793.08789
  0.4285   0.2177  326.63240   2.8076  10793.08887
  0.1668   0.1771  326.98465   2.8379  10793.08984
  0.0464  -0.0636  326.59330   3.0298  10793.09180
 -0.1316   0.0350  326.84015   2.9086  10793.09180
  0.3343   0.2660  326.94520   2.7840  10793.09375
  0.4041   0.3665  326.71115   2.7638  10793.09375
  0.4739   0.1771  326.68845   2.8514  10793.09668
  0.6432   0.1887  326.55170   2.7672  10793.09668
  0.7007   0.1858  326.55900   2.6511  10793.09766
  0.7374   0.2003  326.60370   2.7016  10793.09961
  0.6903   0.2583  326.68505   2.7100  10793.10059
  0.4913   0.0756  326.55730   2.9591  10793.10352
  0.4966   0.0756  326.56245   2.8935  10793.10449
  0.4704   0.0843  326.65985   2.9894  10793.10449
  0.5280   0.0582  326.63065   2.9389  10793.10547
  0.1825   0.0205  326.37215   2.9086  10793.10742
  1.0044   0.0988  326.40300   2.8278  10793.10840
  1.1859   0.2157  326.54665   2.7840  10793.10840
  1.1510   0.3279  326.88715   2.7302  10793.10938
  0.9485   0.3549  326.70565   2.7302  10793.11230
  0.5507   0.3047  326.92890   2.7773  10793.11328
  0.4547   0.3540  326.87500   2.7117  10793.11523
  0.6379   0.2264  326.76795   2.7369  10793.11621
  1.1510   0.2641  326.68095   2.6662  10793.11621
  1.0986   0.4207  326.80040   2.6157  10793.11719
  1.6378   0.4120  326.87265   2.7016  10793.11914
  1.0463   0.3308  326.66480   2.7622  10793.12012
  1.0986   0.2641  326.53830   2.7470  10793.12012
  1.1300   0.2815  327.10170   2.7975  10793.12207
  1.2452   0.2554  326.82975   2.7066  10793.12305
  1.0620   0.0292  326.60750   2.8834  10793.12402
  0.7583   0.0176  326.75515   2.9036  10793.12402
  0.4547   0.0002  326.76735   2.9288  10793.12500
  0.2034  -0.0346  326.80125   3.0399  10793.12695
  0.6275   0.0698  326.64440   2.9238  10793.12793
  0.5437   0.2003  326.96445   2.7975  10793.12891
  0.4181   0.1500  326.63430   2.8177  10793.12891
  0.6798   0.2467  326.98700   2.7470  10793.12988
  1.1928   0.3859  326.62660   2.7167  10793.13086
  1.3534   0.4052  326.94745   2.7234  10793.13184
  0.7880   0.1500  326.56020   2.8514  10793.13281
  1.1579  -0.0433  326.49860   2.9726  10793.13379
  1.4651   0.0727  326.85095   2.8278  10793.13672
  1.0672   0.0669  326.68995   2.8884  10793.13672
  0.9101   0.3105  326.87170   2.7470  10793.13867
  0.9573   0.2467  326.77120   2.8278  10793.13867
  0.2662   0.1684  326.61500   2.8834  10793.14062
  0.3622   0.2428  326.63630   2.7571  10793.14062
  0.3483   0.3008  326.68660   2.7032  10793.14355
  0.0935   0.1974  326.69535   2.8430  10793.14453
  0.7740   0.2351  326.85425   2.7925  10793.14648
  0.9677   0.3830  326.47135   2.7167  10793.14648
  0.6065   0.4874  326.72890   2.6107  10793.14844
  0.9259   0.6005  326.87845   2.5602  10793.14844
  1.1562   0.5947  327.09065   2.6814  10793.15039
  0.3971   0.4584  326.88585   2.7167  10793.15039
  0.3866   0.3569  326.97175   2.8682  10793.15234
  1.1091   0.4555  326.94750   2.7369  10793.15332
  1.1510   0.6266  326.72780   2.6208  10793.15430
  0.5542   0.4787  326.81165   2.7218  10793.15430
  0.3814   0.3743  326.90660   2.7672  10793.15625
 -0.1578   0.3714  326.76650   2.7167  10793.15625
 -0.0479   0.3627  326.76765   2.7622  10793.15820
  0.3413   0.3820  326.50875   2.8245  10793.15918
  0.5088   0.3433  326.98780   2.8514  10793.15918
  0.0272   0.1887  326.67345   2.8985  10793.16016
  0.2401   0.0959  326.86350   2.8985  10793.16211
  0.3552   0.1075  326.05980   2.8581  10793.16211
  0.7810   0.1655  327.08450   2.8783  10793.16309
  0.2575   0.2157  326.59980   2.8514  10793.16406
  0.1301   0.2293  326.80515   2.8177  10793.16602
 -0.0793   0.2409  326.58970   2.9036  10793.16602
  0.0935   0.2554  326.73610   2.9137  10793.16797
  1.1091   0.2090  327.23580   2.8379  10793.16797
  0.4390   0.1249  326.92970   2.9844  10793.16992
  0.2715   0.0456  326.75695   2.9658  10793.17090
  0.9067   0.2815  326.78610   2.8312  10793.17090
  0.0900   0.3008  326.81275   2.8918  10793.17480
 -0.1962   0.1848  326.86220   2.9524  10793.17578
  0.0987   0.0292  326.88180   2.9894  10793.17773
  0.2872   0.0147  326.73395   3.0298  10793.17871
  0.7740  -0.0578  326.74045   3.0197  10793.17871
  0.1092   0.0872  326.83865   2.9945  10793.17969
  0.0516   0.0292  326.51505   2.9844  10793.18164
  0.2819   0.0553  326.69230   3.0248  10793.18262
  0.3866   0.0321  326.72980   3.0197  10793.18262
 -0.3148  -0.0433  326.73550   3.0399  10793.18457
 -0.0007  -0.0926  326.57105   3.0652  10793.18555
  0.2610   0.0872  326.57315   2.9440  10793.18652
  0.5071   0.1771  326.80285   2.9288  10793.18652
  0.1197   0.1365  326.69130   2.9440  10793.18750
  0.3395   0.1684  326.89030   2.9137  10793.18945
  0.2505   0.1384  326.75325   2.9255  10793.19043
  0.2017   0.1887  326.64260   2.8177  10793.19043
  0.2017   0.2660  326.86650   2.7504  10793.19141
  0.4913   0.2061  326.44265   2.8581  10793.19238
  0.5228   0.1887  326.97735   2.7571  10793.19336
  0.6624   0.2196  326.85255   2.8312  10793.19434
  0.1389   0.3317  326.74170   2.7436  10793.19531
 -0.0566   0.2312  326.60560   2.8716  10793.19629
  0.3081   0.1626  326.54555   2.8379  10793.19824
  0.1930   0.0872  326.92870   2.9187  10793.19824
  0.0464  -0.0346  326.52525   3.0450  10793.19922
  0.1720  -0.0201  326.76255   2.9945  10793.20117
 -0.1316   0.0959  326.76860   2.9187  10793.20215
  0.1179   0.2080  326.90995   2.8985  10793.20215
  0.4181   0.3975  327.04085   2.6763  10793.20410
  0.1877   0.3047  326.88990   2.7773  10793.20508
  0.0516   0.2090  326.89225   2.7824  10793.20605
 -0.0007   0.2612  326.89285   2.8480  10793.20605
  0.6275   0.1597  326.78940   2.8733  10793.20703
  0.7217   0.0147  326.94590   2.9591  10793.20898
  0.4181   0.1075  326.82150   2.9238  10793.20996
  0.4390   0.0456  326.69725   2.8514  10793.20996
  0.6624   0.2505  326.77960   2.7504  10793.21191
  0.8718   0.1887  326.52595   2.8379  10793.21387
  1.4651   0.2699  326.64945   2.7975  10793.21387
  1.4127   0.1713  326.68505   2.8076  10793.21484
  1.2295   0.1655  327.14105   2.8228  10793.21680
  0.7583   0.0843  327.17640   2.8581  10793.21680
  0.3866   0.0176  327.17795   2.8834  10793.21875
  0.4704  -0.1970  326.67110   3.0500  10793.21875
  0.5367  -0.1245  326.63545   2.9524  10793.22070
  0.7461  -0.1903  326.93045   2.9928  10793.22168
  0.4879  -0.2367  326.42680   3.0668  10793.22266
