 X_force  Z_force     lambda  Y_force    time(sec)
  0.2453  -0.1680  290.04640   0.7422  10742.26953
  0.1615  -0.1506  290.04495   0.7321  10742.27148
  0.2296  -0.1361  290.45735   0.6361  10742.27148
  0.6484   0.0147  289.58570   0.5856  10742.27344
  0.6798  -0.0810  289.82365   0.6664  10742.27344
  0.4495  -0.1216  289.74320   0.7674  10742.27539
  0.8578  -0.1622  289.80230   0.7927  10742.27637
  0.8892  -0.0926  289.60330   0.6361  10742.27637
  0.7165  -0.1042  289.95660   0.6967  10742.27734
  0.3238  -0.0926  290.16140   0.6816  10742.27930
  0.0411  -0.0955  289.91520   0.7624  10742.28027
 -0.1334  -0.1400  289.47680   0.7304  10742.28027
 -0.1683  -0.0201  289.40425   0.5957  10742.28125
  0.0202  -0.0085  289.41735   0.6361  10742.28223
  1.0358   0.0437  289.64955   0.5351  10742.28418
  0.5437  -0.0723  289.47360   0.6412  10742.28418
  0.0307  -0.1506  289.53385   0.6816  10742.28516
 -0.2887  -0.1738  289.36765   0.7674  10742.28711
 -0.3253  -0.1361  289.73620   0.7371  10742.28809
  0.0464  -0.0404  289.52575   0.6563  10742.28906
  0.1458   0.0582  289.57270   0.5452  10742.29102
 -0.1264  -0.0201  289.97850   0.7236  10742.29199
 -0.2101   0.0224  289.62280   0.6765  10742.29297
 -0.0583   0.0205  289.51175   0.7270  10742.29492
 -0.3305  -0.0230  289.59150   0.6715  10742.29688
 -0.8732   0.0147  289.63945   0.6496  10742.29688
 -0.4405  -0.1323  289.88960   0.6967  10742.29785
  0.4111  -0.1864  289.50735   0.7236  10742.29883
  0.4390  -0.1506  289.65820   0.6917  10742.30078
  0.7636  -0.2144  289.28320   0.8331  10742.30078
  0.9625  -0.3643  289.33685   0.9863  10742.30176
  0.5856  -0.5073  290.08315   1.1613  10742.30273
  0.1877  -0.3623  288.96530   0.8684  10742.30469
  0.2854  -0.3720  289.60420   0.9256  10742.30469
  0.2994  -0.3140  289.48595   0.7977  10742.30664
 -0.4300  -0.2550  289.23445   0.7826  10742.30664
 -0.3253  -0.2376  289.45150   0.8078  10742.30859
 -0.4667  -0.1767  289.38270   0.8230  10742.30859
  0.3500  -0.0897  289.38915   0.7270  10742.31055
  0.4076  -0.0752  289.32615   0.6614  10742.31055
  0.4250  -0.1361  289.56165   0.6630  10742.31152
 -0.0636  -0.1593  289.44575   0.6765  10742.31250
 -0.0077  -0.1516  289.23030   0.7371  10742.31445
  1.0986   0.4497  288.53290   0.5957  10742.31445
  1.7111   1.1196  287.38275   0.5452  10742.31641
  0.2139  -0.3478  289.27170   0.9694  10742.31641
  0.3395  -0.4029  289.27635   1.0351  10742.31836
  0.2662  -0.2608  289.30195   0.8230  10742.31836
  0.1092   0.0002  289.43650   0.6260  10742.32031
  0.0097   0.1075  289.72165   0.5351  10742.32031
  0.0691   0.1771  289.34230   0.5082  10742.32227
 -0.0636   0.2119  289.66870   0.4543  10742.32227
 -0.0950  -0.0375  289.41735   0.6361  10742.32422
  0.6903  -0.0723  290.02080   0.6260  10742.32422
  0.5507  -0.0279  289.77985   0.6159  10742.32617
  0.2994  -0.0240  289.89535   0.6496  10742.32715
  0.4181  -0.0375  289.84730   0.6361  10742.32812
  0.7479  -0.0491  289.79050   0.6311  10742.33008
  0.7374   0.0611  289.55590   0.5654  10742.33105
  0.5856  -0.0259  289.57800   0.6210  10742.33105
  0.9625  -0.0346  289.51420   0.6058  10742.33203
  0.8020  -0.1825  289.54110   0.7371  10742.33301
  0.4599  -0.0201  290.02440   0.5553  10742.33398
  0.5716  -0.1052  289.51210   0.7236  10742.33496
  0.8683   0.1017  289.65580   0.5048  10742.33594
  0.6903  -0.0375  289.49735   0.6412  10742.33789
  0.3291  -0.1042  289.97775   0.7169  10742.33887
  0.2191  -0.0752  289.53200   0.6614  10742.33887
  0.2924   0.0031  289.63490   0.6563  10742.33984
  0.5926  -0.1980  289.54880   0.8987  10742.34082
  0.1249  -0.1439  289.50720   0.7910  10742.34277
 -0.1997  -0.1477  289.55660   0.8078  10742.34277
 -0.1473   0.0263  290.47240   0.6361  10742.34473
 -0.0531   0.0959  289.92515   0.5351  10742.34570
 -0.0566  -0.0047  289.75865   0.5553  10742.34668
  0.0132  -0.0085  289.93975   0.6092  10742.34668
  0.0551  -0.0279  289.63750   0.6698  10742.34766
  0.4756   0.0495  289.75630   0.5301  10742.34961
  0.0830   0.0524  289.86980   0.5856  10742.35059
 -0.0060  -0.0810  289.65340   0.7018  10742.35059
  0.5856  -0.0317  289.47545   0.6563  10742.35156
  0.3343   0.0147  289.66740   0.6462  10742.35352
 -0.0636   0.0147  289.33360   0.6361  10742.35352
 -0.0845  -0.0897  290.05155   0.7371  10742.35449
 -0.2625  -0.2637  289.56775   0.8886  10742.35645
 -0.3358  -0.2676  289.85710   0.8314  10742.35645
 -0.0496  -0.2947  289.92015   0.8650  10742.35840
  0.1458  -0.2483  290.15785   0.8785  10742.35840
  0.3866  -0.2608  289.79585   0.8785  10742.35938
  0.6379  -0.2434  289.80655   0.8280  10742.36133
  0.7165  -0.1796  289.84715   0.7624  10742.36230
  0.7007  -0.1071  290.23310   0.7270  10742.36230
  0.5367  -0.1671  289.91055   0.7506  10742.36328
  0.7950  -0.2289  289.85985   0.8381  10742.36426
  0.9695  -0.1477  289.77860   0.7102  10742.36719
  1.1038  -0.0346  289.93175   0.6664  10742.36719
  0.6798  -0.1100  289.85640   0.7674  10742.36914
  0.3186  -0.1158  289.89200   0.7573  10742.36914
  0.3291  -0.0114  290.22530   0.6563  10742.37109
  0.1092  -0.1448  289.80440   0.7725  10742.37109
  0.2034  -0.0839  289.78105   0.6967  10742.37305
  0.2087  -0.1207  290.08400   0.7236  10742.37402
  0.5332  -0.1883  289.89930   0.8583  10742.37500
  0.6693  -0.2173  289.38085   0.8179  10742.37598
  0.6135  -0.1941  289.95220   0.8314  10742.37695
  0.4756  -0.0752  290.01290   0.7422  10742.37695
  0.2191  -0.1651  290.31600   0.8078  10742.37891
  0.4320  -0.0124  289.79840   0.6967  10742.37891
  0.0062  -0.0356  289.84925   0.7708  10742.37988
 -0.1334  -0.1864  289.62720   0.9122  10742.38184
  0.0900   0.0185  289.66685   0.6429  10742.38184
  0.4024   0.0524  289.99035   0.6311  10742.38281
  0.3203   0.0263  289.89080   0.6226  10742.38379
 -0.3567  -0.0201  290.11435   0.6361  10742.38477
 -0.1264  -0.1477  289.68875   0.8314  10742.38672
 -0.0164  -0.2753  289.67480   0.8836  10742.38672
  0.1982  -0.2492  289.62150   0.9593  10742.38867
  0.5489  -0.2434  289.67310   0.8937  10742.38867
  0.5437  -0.1158  289.61625   0.8331  10742.39062
  0.2191  -0.0694  289.65695   0.7068  10742.39062
 -0.2730  -0.0743  289.63145   0.7573  10742.39258
 -0.1054  -0.1400  289.93430   0.7910  10742.39355
 -0.3218  -0.1129  289.69515   0.7842  10742.39453
 -0.0007  -0.1941  289.98315   0.8381  10742.39453
 -0.4824  -0.0549  289.02240   0.6967  10742.39551
 -0.8314  -0.0395  289.60535   0.6563  10742.39746
 -0.6446   0.0379  289.99650   0.6008  10742.39844
 -0.5923  -0.0143  289.97290   0.6816  10742.39844
 -0.3881  -0.0694  289.91400   0.7775  10742.40039
 -0.1840  -0.0172  289.85730   0.6917  10742.40039
 -0.1892  -0.0317  289.57190   0.6664  10742.40234
 -0.4195  -0.0781  289.70735   0.7422  10742.40234
 -0.1211  -0.0230  289.93135   0.6462  10742.40430
  0.2715   0.1307  289.73630   0.4644  10742.40527
  0.7740  -0.1013  289.72620   0.6361  10742.40723
  0.1528  -0.1671  290.19885   0.7371  10742.40723
  0.0778  -0.1796  289.79330   0.7775  10742.40918
  0.2558  -0.1622  289.61800   0.7876  10742.40918
 -0.0356  -0.1129  289.90670   0.7371  10742.41016
 -0.4126  -0.0124  289.35690   0.6900  10742.41113
 -0.5173  -0.0008  289.91845   0.6563  10742.41309
 -0.0426  -0.0859  289.62505   0.6765  10742.41309
 -0.0287  -0.1013  289.82475   0.7304  10742.41406
 -0.1403  -0.1168  289.57545   0.7034  10742.41504
 -0.1264  -0.1361  289.71725   0.8179  10742.41602
 -0.1054  -0.0588  289.77065   0.6698  10742.41699
  0.2505  -0.1622  289.52290   0.7270  10742.41797
  0.2348  -0.3072  289.51435   0.8836  10742.41992
  0.2296  -0.3565  289.37710   0.9997  10742.42090
  0.3814  -0.1680  289.72625   0.7169  10742.42090
  0.4547  -0.2173  289.24755   0.7725  10742.42188
  0.1406  -0.1825  289.57425   0.7624  10742.42383
 -0.1683  -0.1671  289.55000   0.7775  10742.42480
  0.3901  -0.0163  289.47655   0.6496  10742.42480
  0.6624  -0.0743  289.32410   0.6496  10742.42871
  0.7950  -0.0356  289.34065   0.5755  10742.42871
  0.3901  -0.1555  289.25195   0.7304  10742.42969
 -0.0950  -0.0897  289.45500   0.6311  10742.43164
 -0.0164   0.0408  289.49560   0.5705  10742.43262
 -0.4038  -0.0085  289.74700   0.6715  10742.43262
 -0.1473   0.0756  289.93180   0.6058  10742.43359
 -0.0897   0.0466  289.77845   0.6109  10742.43555
 -0.0164   0.0176  289.67950   0.6210  10742.43652
  0.2715  -0.1052  289.83540   0.6428  10742.43652
  0.0464  -0.2144  289.41500   0.7977  10742.44043
  0.0307  -0.2956  289.67450   0.8432  10742.44043
 -0.0269  -0.4000  289.49670   0.9593  10742.44238
  0.1301  -0.3507  289.78115   0.9240  10742.44336
 -0.3410  -0.2985  289.39110   0.9139  10742.44531
 -0.4475  -0.1825  289.45995   0.8246  10742.44531
 -0.5661  -0.1999  289.77590   0.8381  10742.44629
 -0.1892  -0.2173  289.42195   0.7977  10742.44727
 -0.0356  -0.0975  289.71255   0.6967  10742.44922
 -0.1124   0.0263  289.58260   0.5890  10742.44922
  0.4320  -0.0433  289.84195   0.6496  10742.45117
  1.5907  -0.0008  289.57270   0.6092  10742.45215
  0.9067   0.0379  289.52175   0.6361  10742.45312
  0.3622  -0.0240  289.76900   0.6496  10742.45312
  0.5786  -0.1245  289.84670   0.7775  10742.45508
  0.2977  -0.1477  290.03765   0.7674  10742.45508
  0.4756  -0.0665  289.36665   0.6462  10742.45703
  0.2087  -0.2637  289.51540   0.8247  10742.45996
  0.3971  -0.0820  289.76740   0.6630  10742.46094
  0.4809  -0.1632  289.65940   0.6765  10742.46094
  0.6554  -0.2444  289.33420   0.8314  10742.46289
  0.6850  -0.1100  289.50285   0.6563  10742.46289
  0.5018  -0.1477  289.20095   0.6866  10742.46484
  0.0830  -0.2463  289.54925   0.8684  10742.46484
 -0.4352  -0.1013  289.67160   0.6917  10742.46680
 -0.1334  -0.0665  289.48655   0.6563  10742.46680
  0.2296   0.0263  289.74885   0.6563  10742.46875
 -0.0496   0.0379  289.78865   0.6361  10742.46875
  1.2295   0.8818  287.92090   0.6159  10742.47070
  1.7006   1.1776  287.89530   0.6563  10742.47070
  0.8473  -0.1303  290.95520   0.8129  10742.47266
  0.7252  -0.1207  291.45275   0.8045  10742.47266
  1.2487  -0.0085  291.19965   0.6563  10742.47363
  0.8438  -0.0781  291.40330   0.7506  10742.47559
  0.4250  -0.0665  291.52245   0.7236  10742.47559
  0.2924  -0.1419  291.40230   0.8078  10742.47656
  0.2715  -0.1709  291.59755   0.8785  10742.47754
 -0.0287  -0.2251  291.54540   0.8785  10742.47949
  0.1982  -0.1622  291.53015   0.8634  10742.48047
  0.3343  -0.1738  291.45125   0.8987  10742.48242
  0.2453  -0.1448  291.46820   0.8331  10742.48340
  0.1197  -0.0404  291.57655   0.7775  10742.48340
  0.4285   0.0176  291.41690   0.7270  10742.48438
  0.2156   0.0224  291.56515   0.7506  10742.48535
  0.5018   0.0224  291.45465   0.7236  10742.48730
  0.3273  -0.0163  291.71885   0.7708  10742.48730
  0.3064   0.1075  291.43080   0.6025  10742.49121
  0.1772   0.2409  291.64565   0.5907  10742.49121
  0.1720   0.2235  291.48630   0.6210  10742.49219
  0.3134   0.1249  291.65685   0.6715  10742.49414
 -0.2468  -0.0317  291.28465   0.7826  10742.49512
  0.0621   0.0959  291.51955   0.6361  10742.49512
 -0.2468   0.1307  291.32500   0.6715  10742.49609
  0.3971   0.1162  291.42875   0.6513  10742.49805
  0.5332  -0.0143  291.08435   0.7876  10742.49805
 -0.0845   0.0843  291.85770   0.7977  10742.50000
 -0.0426   0.1384  291.65475   0.6698  10742.50000
 -0.3305   0.0263  291.58980   0.8735  10742.50195
 -0.1473   0.0417  291.66975   0.8987  10742.50293
 -0.0287   0.0920  291.42075   0.7775  10742.50293
 -0.0147   0.2041  291.31835   0.7236  10742.50391
  0.2296   0.2505  291.68230   0.5621  10742.50488
  0.6554   0.2273  291.44605   0.5890  10742.50684
  0.8648   0.0147  291.74395   0.8045  10742.50684
  0.7740  -0.0259  291.15705   0.8684  10742.50781
  0.6484  -0.1129  291.08355   0.7977  10742.50879
  0.1598  -0.1671  291.19855   1.0536  10742.51074
 -0.0007  -0.1787  291.28780   0.9930  10742.51074
 -0.1822  -0.0549  291.37915   0.8583  10742.51172
 -0.2311  -0.1361  290.97930   0.8381  10742.51270
 -0.0793  -0.0549  291.51045   0.7927  10742.51465
 -0.1892  -0.0636  291.23580   0.7422  10742.51465
 -0.3620  -0.0955  291.09365   0.8987  10742.51562
 -0.2311  -0.0288  291.13640   0.8987  10742.51758
  0.0778  -0.0056  291.45150   0.8280  10742.51855
  0.3762   0.1307  290.91020   0.6967  10742.52051
  0.0830  -0.1013  291.45815   0.7977  10742.52344
  0.1511  -0.1419  291.22270   0.8432  10742.52344
  0.7479  -0.2086  291.15555   0.9492  10742.52539
  0.6746  -0.3826  291.37190   1.0603  10742.52539
  0.6222  -0.1825  291.57295   0.8937  10742.52734
  0.0132  -0.1516  291.50245   0.8314  10742.52734
  0.1249  -0.0936  291.58575   0.8381  10742.52832
  0.0691  -0.1439  291.35055   0.9189  10742.53027
  0.2924  -0.1245  291.51615   0.8987  10742.53027
 -0.1194   0.0495  291.05895   0.7506  10742.53125
 -0.1264  -0.0820  291.11425   0.7775  10742.53320
 -0.5103   0.0031  291.40345   0.8179  10742.53418
 -0.2573   0.1365  291.24170   0.6614  10742.53516
  0.0254  -0.0056  290.68625   0.6917  10742.53516
  0.1668   0.1017  290.31085   0.5705  10742.53711
  0.8683   0.0756  290.34410   0.6159  10742.53711
  0.1092  -0.1042  290.27130   0.7169  10742.53906
  0.2436  -0.1787  290.39140   0.8448  10742.53906
  0.4861   0.1597  290.30775   0.5503  10742.54297
  0.5175   0.2960  290.01480   0.4846  10742.54297
  0.6118   0.2525  290.32340   0.5503  10742.54492
  0.4599   0.1945  289.89415   0.5604  10742.54492
  0.4024   0.0466  290.23465   0.7775  10742.54688
 -0.2171   0.1113  290.31495   0.6226  10742.54688
  0.7217   0.0669  289.91560   0.6664  10742.54883
  0.3343   0.1423  290.23005   0.6563  10742.54883
  0.4809   0.1771  290.03700   0.5351  10742.55078
  0.2139   0.1684  290.01055   0.6260  10742.55078
  0.3343  -0.0114  289.95160   0.7472  10742.55273
 -0.1054  -0.0472  289.95135   0.7236  10742.55371
  0.2156   0.0108  290.07805   0.6900  10742.55469
  0.1947  -0.0356  290.16105   0.7506  10742.55469
  0.2715  -0.0781  289.83755   0.8179  10742.55664
  0.5332   0.1162  290.28080   0.5553  10742.55664
  0.3971   0.1800  290.22640   0.5351  10742.55859
  0.3709   0.1771  290.29010   0.6008  10742.56055
  0.4913   0.0669  290.25260   0.7068  10742.56055
  0.7322   0.0089  290.25490   0.7018  10742.56445
  0.6170  -0.0781  290.05850   0.7119  10742.56543
  0.4599  -0.1912  290.18510   0.8482  10742.56543
  0.8630   0.0205  290.05400   0.6563  10742.56641
  1.0829   0.1423  290.24750   0.5402  10742.56836
  0.8020   0.0765  290.16955   0.6428  10742.56934
  0.5507   0.1113  290.27520   0.6361  10742.56934
  0.2087   0.0572  290.30255   0.6428  10742.57031
  0.2924   0.0611  290.11580   0.6159  10742.57129
  0.5507  -0.0163  290.43195   0.6226  10742.57324
  0.3413  -0.0549  290.41215   0.6428  10742.57324
 -0.2730  -0.0859  290.39245   0.7304  10742.57422
 -0.4754   0.0224  290.36630   0.7304  10742.57520
 -0.4352   0.0002  290.07570   0.6816  10742.57715
 -0.0531   0.0669  290.02930   0.6412  10742.57715
  0.4913   0.0524  290.16060   0.6563  10742.57812
  0.4948   0.0843  290.18440   0.5149  10742.57910
  0.4739   0.1809  290.37850   0.5217  10742.58105
  0.1772   0.2003  290.03680   0.5099  10742.58398
  0.1406   0.0582  290.20150   0.5856  10742.58496
  1.1091   0.0930  290.06660   0.5957  10742.58496
  0.6641  -0.0172  290.01930   0.6866  10742.58594
  0.6275  -0.0820  290.44820   0.6428  10742.58691
  0.5297  -0.0627  290.09505   0.7169  10742.58887
  0.7112  -0.0472  290.05870   0.7304  10742.58887
  0.4390  -0.0356  290.25775   0.7034  10742.58984
  1.2557  -0.0897  289.78075   0.7573  10742.59277
  1.2975  -0.1439  289.63705   0.8449  10742.59375
  0.7740  -0.0627  289.88285   0.7573  10742.59473
  1.2504  -0.0984  290.08265   0.7321  10742.59766
  1.2190  -0.0636  290.24495   0.6715  10742.59766
  1.0881   0.0640  290.10260   0.5907  10742.59961
  0.6850  -0.0143  289.72190   0.6715  10742.59961
  0.1406  -0.0752  289.42825   0.6765  10742.60156
 -0.0356  -0.1245  289.88135   0.8045  10742.60156
  0.6432   0.0060  289.88145   0.6462  10742.60547
  0.5751  -0.0143  290.11105   0.6614  10742.60547
  0.7897  -0.2231  289.98850   0.8634  10742.60742
  0.7688  -0.2840  289.52895   0.9391  10742.60742
  0.7688  -0.2086  290.03340   0.9088  10742.60938
  0.9206  -0.2057  289.71710   0.8247  10742.60938
  0.8927  -0.1632  289.29320   0.8179  10742.61035
  0.8787   0.0147  290.26115   0.6765  10742.61133
  0.5646   0.0147  290.14075   0.6159  10742.61328
  0.2453   0.0205  290.27580   0.6563  10742.61328
  0.3081  -0.1187  289.70085   0.7270  10742.61523
  0.1301  -0.1477  289.96055   0.6816  10742.61523
 -0.0897  -0.1767  289.57310   0.8230  10742.61719
  0.0202  -0.2318  289.62260   0.8331  10742.61719
  0.6118  -0.2202  289.97610   0.7422  10742.61914
  0.5995  -0.1825  289.96385   0.7102  10742.62012
  0.5088  -0.2135  289.61740   0.7506  10742.62012
  0.0062  -0.2599  289.77885   0.8381  10742.62109
  0.5228   0.0031  290.13245   0.5755  10742.62305
  0.6484  -0.0085  289.74590   0.5149  10742.62305
  0.5995  -0.0279  289.60575   0.6361  10742.62500
  0.2505  -0.0433  289.54730   0.6361  10742.62500
  0.6344   0.0224  289.81615   0.6024  10742.62695
  0.4460  -0.0588  289.63760   0.6226  10742.62793
  0.4966   0.0437  289.71585   0.6159  10742.62891
 -0.2730  -0.0085  289.84705   0.7321  10742.62891
  0.2087  -0.0984  289.73920   0.6816  10742.63086
  0.3186   0.0350  289.68450   0.6361  10742.63086
 -0.1054   0.0031  289.93115   0.6462  10742.63184
  0.3552   0.0843  289.06505   0.5755  10742.63281
 -0.2939  -0.0201  289.72880   0.6496  10742.63379
 -0.4754   0.0688  289.54620   0.6563  10742.63574
  0.0900   0.0572  289.49445   0.6765  10742.63672
  0.0760   0.1345  289.89940   0.4476  10742.63770
  0.1947   0.0069  289.59830   0.5418  10742.63965
 -0.0496  -0.1091  289.25890   0.7506  10742.63965
 -0.1264  -0.0820  289.69995   0.6294  10742.64062
 -0.0845  -0.1564  289.66760   0.7371  10742.64258
 -0.2171  -0.2483  289.86330   0.8246  10742.64355
 -0.4405  -0.3449  290.13970   0.8987  10742.64355
  0.0132  -0.2908  290.01550   0.9189  10742.64453
  0.1947  -0.1129  289.81525   0.7236  10742.64551
 -0.0845  -0.0356  289.87360   0.6765  10742.64746
  0.2296   0.0379  289.61515   0.5957  10742.64746
  0.4338   0.0321  289.89095   0.6412  10742.64844
  0.2505   0.1452  290.09750   0.5200  10742.65039
 -0.1526   0.0959  289.91025   0.6361  10742.65137
 -0.4352  -0.0752  290.25005   0.7321  10742.65137
 -0.3253  -0.0288  289.90365   0.7068  10742.65234
  0.3552  -0.1439  289.71195   0.7438  10742.65527
  0.3343  -0.2753  289.77810   0.7977  10742.65625
 -0.2381  -0.3488  289.42585   0.8044  10742.65723
  0.7531  -0.2792  289.61180   0.7371  10742.65918
  1.1248  -0.1796  289.42740   0.7169  10742.65918
  0.2767  -0.2985  290.04165   0.8028  10742.66016
