 X_force  Z_force     lambda  Y_force    time(sec)
  0.0935   0.2699  341.22440   2.8379  10765.48730
  0.6903   0.2554  341.64755   2.9945  10765.48730
  1.2295   0.3018  341.27895   2.9137  10765.48828
  0.9259   0.2554  341.46770   2.9036  10765.49023
  1.3551   0.2090  341.64950   2.9844  10765.49121
  1.0253   0.2090  341.33740   3.0349  10765.49121
  0.9101   0.3395  341.39310   2.9288  10765.49219
  1.1440   0.4245  341.40300   2.7840  10765.49316
  1.2626   0.3859  341.42360   2.8043  10765.49512
  0.9206   0.3743  341.08335   2.8379  10765.49512
  0.2087   0.3975  341.36650   2.8581  10765.49707
  1.2557   0.4787  341.30885   2.7369  10765.49805
  0.5926   0.3588  341.27140   2.8177  10765.49902
  0.3552   0.2273  341.25035   2.9255  10765.49902
  0.3657   0.1771  341.32035   2.9844  10765.50000
  0.6589   0.2815  341.32325   3.0096  10765.50195
  0.6013   0.2989  341.78645   2.9288  10765.50293
  0.9416   0.2873  341.39805   2.9945  10765.50293
  1.1719   0.3192  341.47685   2.8480  10765.50391
  0.4181   0.3317  341.40705   2.7975  10765.50488
 -0.0217   0.3279  340.82470   2.7773  10765.50586
  0.7042   0.2815  341.20625   2.9793  10765.50684
  1.0096   0.2873  341.29860   2.8834  10765.50781
  0.8526   0.3975  341.34705   2.7773  10765.50977
  0.4652   0.1945  341.28925   2.8480  10765.51074
  0.5803   0.1423  341.13475   2.9440  10765.51074
  0.6693   0.0089  341.02515   3.0601  10765.51172
  1.2033   0.0205  341.39025   3.1712  10765.51367
  0.3622   0.0224  341.13610   3.0130  10765.51465
  0.5123   0.1771  341.34865   2.9793  10765.51465
  0.4285   0.1655  341.64020   2.9793  10765.51562
  1.0044   0.2989  341.19400   2.9086  10765.51758
  0.9625   0.4091  341.81500   2.8648  10765.51855
  0.8438   0.4787  341.72670   2.7436  10765.51953
  0.4460   0.4477  341.69210   2.8110  10765.52148
 -0.0845   0.3859  341.44150   2.8733  10765.52148
 -0.1578   0.3656  341.51840   2.9137  10765.52344
  0.3238   0.3221  341.34600   2.8682  10765.52344
  0.7950   0.3772  341.27620   2.8329  10765.52539
  0.8997   0.3424  341.44560   2.8379  10765.52539
  1.0253   0.3975  341.60170   2.7369  10765.52637
  0.3762   0.4439  341.20280   2.7571  10765.52734
  0.1319   0.5212  341.54995   2.7773  10765.52930
  0.1825   0.5077  341.39870   2.6561  10765.52930
  0.4181   0.5483  341.41060   2.6359  10765.53125
  0.9206   0.5657  341.63045   2.5400  10765.53125
  1.5279   0.5570  341.26550   2.5349  10765.53320
  1.7268   0.5251  341.39690   2.5551  10765.53320
  0.6065   0.4613  341.10220   2.6157  10765.53516
  0.3762   0.2931  341.34060   2.8379  10765.53516
  0.7007   0.2873  340.98145   2.9793  10765.53711
  0.8578   0.2641  341.05540   2.9490  10765.53711
  0.8578   0.2989  341.29745   2.9490  10765.53906
  0.7182   0.4129  341.28425   2.7032  10765.53906
  0.5437   0.3859  341.59615   2.6898  10765.54102
  0.4111   0.5251  341.43075   2.7436  10765.54199
  0.7007   0.5425  341.44585   2.7622  10765.54297
  0.5803   0.5512  341.37235   2.6107  10765.54297
  0.7007   0.5686  341.19625   2.6612  10765.54492
  0.6275   0.5135  341.34285   2.5753  10765.54492
  0.5786   0.5251  341.40770   2.6494  10765.54590
  0.2924   0.3511  341.56665   2.7773  10765.54688
  0.6275   0.3433  341.26825   2.8514  10765.54883
  0.9887   0.2641  341.20030   2.9440  10765.54883
  1.0567   0.3859  341.27370   2.7571  10765.55078
  0.3709   0.2641  341.42730   2.8834  10765.55078
  1.0044   0.2670  341.06970   2.7773  10765.55273
  0.7950   0.2061  341.15495   2.8935  10765.55273
  0.3029   0.2119  341.49235   2.9642  10765.55469
  0.0551   0.1191  341.44655   3.0601  10765.55469
  0.2401   0.1075  341.31390   3.0399  10765.55664
  0.3552   0.1655  341.12195   3.0803  10765.55664
  0.3448   0.2583  341.58190   2.9086  10765.55957
  0.6414   0.3627  341.16125   2.8312  10765.55957
  0.7531   0.2931  341.60975   2.8043  10765.56152
  1.0114   0.3395  341.21310   2.7773  10765.56152
  0.7374   0.2467  341.39105   2.9995  10765.56250
  0.9311   0.4497  341.34505   2.7824  10765.56445
  0.9834   0.4033  341.41475   2.7975  10765.56543
  0.9416   0.1916  341.34560   2.9490  10765.56543
  1.4965   0.0379  340.98020   3.0248  10765.56641
  0.7391   0.0185  341.47195   3.0938  10765.56738
  0.6065   0.1771  341.46570   2.9793  10765.56934
  0.8054   0.2293  341.17025   2.9793  10765.57031
  1.0463   0.3124  341.46945   2.9591  10765.57031
  0.7461   0.3124  341.60055   2.8985  10765.57129
  1.4022   0.3897  341.13910   2.7234  10765.57324
  1.3115   0.3085  341.28535   2.8043  10765.57324
  0.8212   0.2612  341.19100   2.9541  10765.57422
  0.7060   0.2380  341.44070   2.9692  10765.57617
  0.5856   0.3627  341.19875   2.8076  10765.57715
  0.4041   0.3279  341.25335   2.8043  10765.57715
  0.8578   0.4439  341.11540   2.8783  10765.57812
  1.3464   0.2119  341.28750   2.9052  10765.57910
  1.0777   0.3685  341.17790   2.6965  10765.58105
  1.2190   0.4932  341.38475   2.4844  10765.58105
  1.2190   0.5106  341.21955   2.4693  10765.58203
  1.2923   0.5483  341.70050   2.5450  10765.58398
  1.3970   0.5164  341.19975   2.5400  10765.58496
  1.0742   0.4168  341.66520   2.7638  10765.58496
  0.6344   0.4168  341.30265   2.8446  10765.58594
  0.6589   0.2641  341.49290   2.8985  10765.58691
  0.8578   0.3105  341.31115   2.8682  10765.58789
  0.4285   0.2641  341.31720   2.8278  10765.58984
  0.6624   0.2041  341.19690   3.0062  10765.58984
  0.9276   0.0881  341.46570   3.0466  10765.59082
  1.5418   0.1229  341.49825   2.9120  10765.59277
  1.3656   0.1104  341.41475   3.0096  10765.59277
  1.2557   0.1394  341.00225   2.8783  10765.59375
  1.0044   0.2728  341.68630   2.7824  10765.59570
  1.0044   0.2844  341.00965   2.8127  10765.59766
  0.9259   0.2061  341.33970   2.8430  10765.59766
  0.7322   0.1539  342.16835   2.9591  10765.59863
  0.3762   0.0031  340.89340   3.1005  10765.59961
  0.2610   0.1655  341.52340   2.8682  10765.60156
 -0.2730   0.2080  341.45260   2.9389  10765.60156
  0.3901   0.3395  341.45255   2.8379  10765.60352
  0.1511   0.4236  341.74635   2.9137  10765.60352
  0.6275   0.3540  341.61975   2.7672  10765.60547
  1.3394   0.3772  341.39520   2.7824  10765.60547
  1.1405   0.3598  341.41400   2.8430  10765.60742
  1.3080   0.4381  341.48950   2.7268  10765.60742
  1.5907   0.5715  341.56800   2.6696  10765.60840
  0.9625   0.4787  341.90995   2.7369  10765.60938
  1.3464   0.4207  341.99285   2.7908  10765.61133
  0.5437   0.2853  341.59425   2.8514  10765.61230
  0.8648   0.2312  341.38780   2.8379  10765.61328
  0.6903   0.1800  341.46035   2.9541  10765.61328
  0.2244   0.0234  341.52095   3.2015  10765.61523
 -0.2101  -0.0172  341.33365   3.2015  10765.61523
  0.5856   0.0785  341.43625   3.0955  10765.61719
  0.6536   0.0582  341.43675   3.0702  10765.61719
  0.5507   0.1848  341.42680   2.9187  10765.61816
  0.6065   0.3569  341.71220   2.6864  10765.61914
  0.7461   0.4787  341.27635   2.5551  10765.62109
  0.7740   0.5454  341.40285   2.5652  10765.62109
  1.1195   0.4700  341.60215   2.7470  10765.62305
  0.8369   0.4748  341.49485   2.6831  10765.62402
  0.9206   0.2583  341.54535   2.8783  10765.62402
  0.8648   0.1152  341.68970   2.8918  10765.62500
  0.7252   0.2235  341.49650   2.8648  10765.62598
  1.4651   0.2989  341.76520   2.8228  10765.62695
  1.7373   0.3453  341.42050   2.7268  10765.62891
  1.2766   0.4207  342.26735   2.9187  10765.62891
  0.7112   0.3975  341.77980   2.7975  10765.62988
 -0.2101   0.4013  341.61815   2.8043  10765.63184
  0.1179   0.4787  341.95095   2.7436  10765.63281
  0.5926   0.4671  341.60330   2.7100  10765.63281
  0.3622   0.4091  341.25415   2.8043  10765.63574
  0.5332   0.5599  341.37940   2.6965  10765.63574
  0.2453   0.5367  341.34095   2.7672  10765.63672
  0.1982   0.5280  341.32765   2.6763  10765.63867
  0.4181   0.6063  341.64100   2.5804  10765.63965
  0.4530   0.5173  341.37075   2.5955  10765.63965
  0.6693   0.1191  341.12230   3.0399  10765.64160
  0.8299   0.1268  341.49860   2.9254  10765.64160
  1.2085   0.1017  341.26055   2.9793  10765.64355
  0.9573   0.1220  341.17990   3.0349  10765.64355
  0.5367   0.1539  341.29360   2.9322  10765.64453
 -0.2730   0.1925  341.41270   2.9793  10765.64551
 -0.1822   0.1577  341.42560   2.8850  10765.64746
  0.3483   0.2969  341.20330   2.6898  10765.64746
 -0.2171   0.3743  341.39915   2.8042  10765.64844
 -0.4719   0.2931  341.61180   2.8379  10765.64941
  0.1877   0.2931  341.86450   2.7975  10765.65039
  0.1458   0.2815  341.75585   2.9591  10765.65137
  0.7880   0.2660  341.28620   2.7840  10765.65234
  0.7950   0.2080  341.34000   3.1072  10765.65332
  0.5646   0.2776  341.40825   3.0399  10765.65527
  0.0307   0.3540  341.43785   2.9137  10765.65527
 -0.0479   0.3540  341.51685   2.9187  10765.65625
  0.0987   0.2496  341.69325   2.9692  10765.65820
  0.0987   0.3279  341.47670   2.9440  10765.65918
  0.6536   0.4294  341.15850   2.8531  10765.65918
  1.3185   0.2815  340.85735   2.8783  10765.66113
  0.7322   0.3511  342.12600   2.7773  10765.66211
  0.4530   0.3240  341.41800   2.8716  10765.66309
  0.2436   0.4091  341.10730   2.7571  10765.66309
  0.3291   0.3105  341.70380   2.9995  10765.66406
  0.2610   0.3859  341.40160   2.8379  10765.66602
 -0.3463   0.3482  341.64555   2.8783  10765.66699
 -0.0269   0.3975  341.48135   2.6713  10765.66699
  0.1668   0.3685  341.58450   2.7319  10765.66797
  0.7217   0.4352  341.32990   2.7016  10765.66992
  0.8159   0.4323  341.20355   2.7571  10765.66992
  0.8369   0.2815  340.87815   2.7369  10765.67090
  0.5995   0.3085  341.25115   2.8918  10765.67285
  1.0183   0.3279  341.42875   2.7975  10765.67480
  0.7461   0.3897  341.59210   2.6494  10765.67578
  0.6763   0.4980  341.64600   2.6157  10765.67578
  0.4739   0.2815  341.23410   2.9793  10765.67773
  0.5175   0.3105  341.26570   2.9995  10765.67773
  0.3448   0.2612  341.41300   2.8379  10765.67969
  0.7897   0.3279  341.01630   2.8127  10765.67969
  1.0812   0.4632  341.50620   2.5618  10765.68066
  1.0253   0.4613  341.28465   2.5905  10765.68359
  0.9834   0.4149  341.28445   2.6814  10765.68555
  0.9206   0.3859  340.94295   2.6511  10765.68555
  1.3883   0.3201  341.16690   2.6090  10765.68652
  0.9346   0.2853  341.74870   2.7234  10765.68750
  1.1091   0.3665  341.43210   2.7302  10765.68848
  1.0812   0.3627  341.67100   2.7638  10765.68945
  1.4302   0.4091  341.63455   2.6157  10765.69043
  0.4390   0.3743  340.83625   2.7773  10765.69141
  0.8508   0.5676  341.32520   2.4743  10765.69336
  0.8508   0.3975  341.10375   2.7100  10765.69434
  0.6536   0.3917  341.51710   2.6763  10765.69531
  1.1353   0.4497  341.04590   2.5804  10765.69531
  1.3289   0.5077  341.46640   2.6864  10765.69727
  1.2504   0.5222  341.21745   2.6309  10765.69727
  1.0096   0.4555  341.47155   2.7016  10765.69922
  0.7845   0.3279  341.42295   2.7824  10765.69922
  0.6624   0.2389  341.63945   2.9793  10765.70020
  0.8159   0.2003  341.02250   2.9389  10765.70117
  0.8438   0.2312  341.58475   2.9591  10765.70312
  0.8944   0.2235  341.50060   2.9137  10765.70312
  0.5367   0.1964  341.53830   2.9322  10765.70410
  0.7391   0.0959  341.11880   2.8918  10765.70605
  0.6693   0.1925  341.34205   2.9052  10765.70605
  0.6746   0.2815  341.67535   2.8228  10765.70703
  0.9206   0.2902  341.20305   2.7672  10765.70898
  0.7374   0.1278  341.27185   2.9844  10765.70898
  1.0620   0.1510  341.46650   2.8834  10765.71094
  1.0567   0.1597  341.23930   2.8682  10765.71191
  1.3394   0.2467  340.86100   2.8177  10765.71289
  1.9118   0.2003  341.28800   2.8177  10765.71387
  1.5139   0.2544  341.55925   2.7302  10765.71484
  1.0044   0.3085  341.35150   2.7840  10765.71582
  0.6746   0.3946  341.36340   2.6713  10765.71777
  0.8735   0.4091  341.13755   2.6814  10765.71777
  0.3448   0.3424  341.75605   2.7773  10765.71875
  0.1615   0.3540  341.21920   2.7773  10765.72070
  0.1982   0.2931  341.30170   2.8480  10765.72168
  0.2924   0.3240  341.09300   2.8177  10765.72168
  0.2087   0.2525  341.51245   2.8026  10765.72559
 -0.2887   0.2148  341.63840   2.8329  10765.72559
 -0.1578   0.2351  341.47255   2.7268  10765.72656
  0.2156   0.2080  341.58005   2.8312  10765.72754
  0.3552   0.1384  341.41600   3.0062  10765.72949
 -0.2101   0.1152  341.26220   2.9726  10765.72949
  0.2645   0.1655  341.51135   2.9120  10765.73047
  0.1249   0.0301  341.30510   3.0332  10765.73145
  0.5437  -0.1361  340.61405   3.0601  10765.73242
  0.5437  -0.2019  341.27030   3.1746  10765.73340
  0.6414  -0.2676  341.26995   3.2015  10765.73438
  0.5577  -0.1593  341.46615   3.2083  10765.73535
  0.9887   0.0263  341.32970   2.9995  10765.73730
  1.2138   0.2438  341.21640   2.7167  10765.73730
  0.8054   0.3801  341.78920   2.6006  10765.73828
  0.8212   0.2873  340.85820   2.7521  10765.74023
  0.7845   0.2003  341.00750   2.8278  10765.74121
  0.9101   0.3134  341.20135   2.6713  10765.74121
  1.1300   0.4555  341.71240   2.5955  10765.74316
  0.4861   0.4091  341.19215   2.6864  10765.74512
  0.2296   0.3366  341.01910   2.6915  10765.74609
  0.1668   0.3018  341.14405   2.8228  10765.74805
  0.1668   0.3221  341.51955   2.8278  10765.74902
 -0.0636   0.4381  341.57605   2.5602  10765.74902
 -0.0356   0.5173  341.36800   2.6157  10765.75098
 -0.0636   0.5096  341.60920   2.6561  10765.75195
  0.4111   0.5096  341.35370   2.6898  10765.75293
  0.5856   0.4671  341.45030   2.8581  10765.75391
  0.1877   0.3859  341.33250   2.7302  10765.75586
 -0.0496   0.3859  340.80590   2.7234  10765.75684
  0.3622   0.4207  341.05325   2.6494  10765.75781
  0.2156   0.4013  341.40560   2.9120  10765.75781
  1.0201   0.4787  341.27015   2.7824  10765.75977
  0.7688   0.3743  341.25770   2.8682  10765.75977
  0.4599   0.2873  341.30405   2.7571  10765.76172
  0.5175   0.3482  341.33650   2.8127  10765.76172
  0.9904   0.5328  340.97105   2.6898  10765.76270
  0.8787   0.5164  341.23040   2.6612  10765.76562
  0.6641   0.4120  341.19105   2.7420  10765.76758
  0.6589   0.3163  341.33925   2.8985  10765.76758
  0.9206   0.4033  341.55850   2.7521  10765.76953
  1.4162   0.5057  341.13505   2.7234  10765.76953
  1.1091   0.4361  341.55420   2.7706  10765.77051
  1.3673   0.4400  341.31945   2.7908  10765.77148
  1.1195   0.3134  341.22625   2.7925  10765.77344
  1.0393   0.4748  341.10295   2.6157  10765.77637
  1.1928   0.3163  341.30210   2.7908  10765.77734
  1.2138   0.3317  341.14735   2.9120  10765.77734
  1.2871   0.3018  341.05810   2.9591  10765.77930
  1.4965   0.3192  340.81945   2.8531  10765.77930
  0.8840   0.3308  341.03205   2.8379  10765.78125
  1.0724   0.3917  341.06415   2.6965  10765.78125
  1.3185   0.4004  341.31695   2.6965  10765.78320
  1.3394   0.3511  341.63105   2.7302  10765.78418
  0.3448   0.1365  341.24240   2.9490  10765.78711
  0.3605   0.1220  341.24055   2.9339  10765.78711
  0.2034   0.1394  341.33075   2.9591  10765.78906
 -0.0164   0.0959  341.32045   2.9389  10765.79102
  0.0481   0.0108  341.07350   3.0264  10765.79199
  0.5228   0.0688  341.24520   2.9456  10765.79199
  0.0830   0.0533  341.79290   3.0197  10765.79297
  0.2505  -0.0085  341.76910   3.1207  10765.79395
  0.0830   0.0843  341.47260   3.0197  10765.79590
  0.3500   0.1626  341.28070   2.9490  10765.79590
  0.6327   0.3105  341.19105   2.9137  10765.79688
  0.6693   0.3627  341.29470   2.8632  10765.79883
  1.3045   0.5135  341.19175   2.5888  10765.79980
  0.8020   0.4787  341.13810   2.5686  10765.79980
  0.3343   0.3511  341.40140   2.7436  10765.80078
  0.4739   0.3549  340.78725   2.8312  10765.80176
  0.2296   0.3830  341.50320   2.8278  10765.80371
  0.9206   0.4845  340.90665   2.7874  10765.80371
  1.5209   0.3511  340.88975   2.8177  10765.80762
  1.7303   0.4439  341.53170   2.7975  10765.80762
  1.6814   0.4245  341.54520   2.7167  10765.80859
  1.5488   0.5077  341.24335   2.6915  10765.81055
  1.3499   0.4352  341.40595   2.7420  10765.81152
  1.1353   0.4874  341.14935   2.7066  10765.81152
  0.6118   0.2960  341.40190   2.9238  10765.81250
  0.3134   0.3250  341.15465   2.8985  10765.81445
  0.2296   0.3433  341.33835   2.8312  10765.81543
  0.2610   0.3627  341.26760   2.9036  10765.81836
  0.5385   0.3656  341.23125   2.8177  10765.81934
  0.9101   0.4700  341.24605   2.7470  10765.81934
  0.3081   0.4787  341.36880   2.7117  10765.82031
  0.4442   0.4932  341.16730   2.7824  10765.82227
  0.3552   0.4052  341.36775   2.9860  10765.82324
  0.2924   0.4323  341.10320   2.8312  10765.82324
  0.2296   0.5135  340.89265   2.6965  10765.82422
 -0.1683   0.5135  341.45760   2.5955  10765.82520
 -0.0531   0.5918  341.21815   2.5349  10765.82715
 -0.4195   0.6208  341.24675   2.5147  10765.82812
  0.0987   0.6208  341.24200   2.5955  10765.83008
  0.2436   0.6024  341.29520   2.6292  10765.83105
  0.0830   0.5019  340.99500   2.6359  10765.83203
  0.4460   0.5521  340.91685   2.5282  10765.83203
  0.5856   0.5715  341.15175   2.5820  10765.83398
  0.4076   0.4352  341.13665   2.6107  10765.83398
 -0.2468   0.4062  341.09085   2.8480  10765.83594
  0.3134   0.4671  341.03380   2.8379  10765.83691
  1.2504   0.4613  341.35270   2.8581  10765.83984
  1.0306   0.4236  341.04970   2.8379  10765.83984
  1.0253   0.4439  341.12910   2.7672  10765.84180
  1.0672   0.6681  341.09555   2.4878  10765.84180
  1.6186   0.6991  341.20860   2.4810  10765.84277
  1.2487   0.5405  340.99670   2.7773  10765.84375
  0.9206   0.4516  341.23665   2.7032  10765.84473
  0.9834   0.2177  341.38855   2.7672  10765.84570
  0.6275  -0.1593  341.28540   3.2015  10765.84766
  0.8369   0.1539  341.39870   3.1106  10765.84766
  0.8316   0.3047  341.25255   3.0551  10765.84961
  0.7793   0.3975  341.56905   2.8632  10765.84961
  0.9555   0.3549  341.51610   2.7638  10765.85156
  0.6344   0.4864  341.26065   2.6494  10765.85156
  0.5367   0.3897  341.31470   2.7167  10765.85352
  0.3343   0.2428  341.31585   2.9389  10765.85449
 -0.0426   0.2786  341.04025   2.9591  10765.85547
  0.2017   0.2235  341.23495   3.0466  10765.85547
  0.6222   0.4207  340.82255   2.8682  10765.85938
  0.9363   0.2409  341.26045   3.0551  10765.85938
  0.9939   0.3598  341.26385   2.7874  10765.86133
  0.9730   0.4004  340.94945   2.8026  10765.86133
  1.3970   0.3801  341.22420   2.8632  10765.86328
  1.1021   0.3047  341.34820   2.9658  10765.86328
  1.2138   0.4052  340.94615   2.8110  10765.86426
  0.9765   0.2853  341.39390   2.8312  10765.86621
  1.9886   0.0147  341.28155   2.9726  10765.87012
  2.0095  -0.0859  341.23540   3.0871  10765.87012
  1.3673   0.0147  341.14160   3.1005  10765.87109
  1.2417  -0.0859  340.94620   3.0938  10765.87207
  1.0358  -0.2695  340.98095   3.2419  10765.87402
  0.8735  -0.2260  340.88210   3.2066  10765.87402
  1.1824  -0.0926  341.19370   3.0854  10765.87500
  1.6116   0.0901  341.11635   2.9036  10765.87695
  1.1300   0.2525  341.30340   2.7773  10765.87695
  0.8787   0.3279  341.81485   2.7369  10765.87891
  0.6693   0.3482  341.00055   2.7420  10765.87891
  0.3134   0.3801  341.02735   2.8076  10765.88086
  0.5960   0.2293  340.65605   2.9137  10765.88184
  0.9154   0.2612  341.12365   2.9137  10765.88184
  0.3762   0.2699  341.51360   2.8177  10765.88281
  0.5385   0.3482  341.35505   2.8329  10765.88477
  1.4441   0.3163  341.58555   2.7369  10765.88574
  1.3394   0.2080  341.13860   2.8514  10765.88574
  1.1370   0.2235  341.35315   2.9322  10765.88672
  1.0096  -0.0549  341.09460   3.1763  10765.88965
  0.8892   0.0611  341.29360   3.1409  10765.89062
  1.5331   0.3656  341.11930   2.7420  10765.89258
  1.2557   0.4526  341.27550   2.7824  10765.89355
  0.9485   0.3743  341.42430   2.7167  10765.89355
  0.7391   0.4555  341.00440   2.6830  10765.89453
  0.5786   0.5599  341.27855   2.6090  10765.89551
  0.4320   0.5908  341.03940   2.7032  10765.89746
  0.2854   0.4555  341.30845   2.7908  10765.89941
  0.8718   0.2931  340.91330   2.8447  10765.90137
  0.4111   0.2815  341.01950   2.9658  10765.90137
  0.6275   0.3656  341.17180   2.8228  10765.90234
  0.4809   0.4207  341.17920   2.7571  10765.90430
  0.9206   0.5483  341.10455   2.5753  10765.90625
  0.9363   0.5106  341.12855   2.4945  10765.90625
  0.3709   0.5367  341.08135   2.5248  10765.90820
  0.0411   0.4497  341.16255   2.7975  10765.90820
  1.1300   0.4903  341.08375   2.7571  10765.91016
  0.7897   0.5019  340.95210   2.7218  10765.91016
  1.1928   0.4526  341.01870   2.7672  10765.91211
  1.0183   0.3472  340.97780   2.7975  10765.91309
  1.2626   0.2699  340.77455   2.8043  10765.91406
  1.2696   0.3008  340.99625   2.7908  10765.91406
  1.6483   0.2583  341.01595   2.7925  10765.91602
  1.7006   0.3018  341.33180   2.7773  10765.91602
  1.3865   0.4265  341.21545   2.7571  10765.91797
  1.2766   0.3627  340.83295   2.7167  10765.91797
  0.9416   0.1539  341.14100   2.8783  10765.91895
  1.3394   0.2119  341.54765   2.8985  10765.91992
  1.5628   0.2505  340.98040   2.8851  10765.92090
  1.1981   0.2119  341.05295   2.9137  10765.92188
  1.5645   0.2467  341.41760   2.9137  10765.92383
  1.0881   0.1800  341.11330   3.0349  10765.92383
  0.8107   0.2641  341.25830   3.0652  10765.92578
  1.0829   0.2757  341.16755   2.9743  10765.92578
  1.2504   0.1481  341.18710   2.9187  10765.92773
  1.0393   0.2157  341.19975   2.8649  10765.92773
  1.1719   0.4323  341.17890   2.6157  10765.92969
  1.0463   0.3047  340.80780   2.7571  10765.92969
  1.5488   0.4323  341.51190   2.7773  10765.93066
  1.0742   0.3588  340.96150   2.8514  10765.93164
  0.1982   0.3192  341.22395   2.8783  10765.93359
  1.3185   0.4091  341.21610   2.6561  10765.93359
  1.3028   0.4178  341.36785   2.7521  10765.93555
  1.4860   0.3714  341.16055   2.7167  10765.93555
  1.1091   0.4236  341.42855   2.7925  10765.93750
  1.0934   0.3714  341.23715   2.9238  10765.93750
  0.7740   0.3685  341.52315   2.9793  10765.93848
  1.3394   0.5077  341.32895   2.6864  10765.93945
  0.7269   0.4729  341.18160   2.6915  10765.94141
  0.4338   0.4758  341.48895   2.7470  10765.94141
  1.1510   0.5193  341.44995   2.6763  10765.94434
  0.7461   0.4245  341.57150   2.7706  10765.94434
  0.4948   0.5405  341.64555   2.7638  10765.94531
  0.8508   0.4787  341.52570   2.7504  10765.94629
  0.9416   0.4555  340.94710   2.8514  10765.94824
  1.1876   0.4468  341.39180   2.7824  10765.94824
  0.9625   0.3511  341.52105   2.7975  10765.94922
  0.5646   0.6063  341.42955   2.6763  10765.95020
  0.4250   0.5057  341.44485   2.6763  10765.95215
  0.7182   0.4941  341.27595   2.7032  10765.95215
  0.6170   0.4671  341.10550   2.7167  10765.95312
  0.2191   0.4207  341.66180   2.7622  10765.95508
  0.4076   0.5599  341.35610   2.7723  10765.95605
  0.4390   0.5193  341.14475   2.7925  10765.95605
  0.5699   0.4729  341.23225   2.8632  10765.95703
  0.3203   0.4245  341.05740   2.8783  10765.95801
  0.3762   0.4381  340.93195   2.8581  10765.95898
  0.9346   0.5057  341.07175   2.6830  10765.96191
  1.2906   0.5444  341.33280   2.6763  10765.96387
  1.2190   0.5396  341.40115   2.5905  10765.96387
  0.9311   0.4468  341.25805   2.7470  10765.96484
  1.4598   0.2873  341.20180   2.8581  10765.96680
  1.2923   0.3250  341.08725   2.8127  10765.96777
  0.9311   0.3627  341.16055   2.9137  10765.96777
  0.8630   0.4381  341.19450   2.7521  10765.96875
  0.8683   0.4381  341.13450   2.7470  10765.96973
  0.8159   0.6063  340.76160   2.5551  10765.97168
  0.5280   0.5164  341.22605   2.7117  10765.97168
  0.5385   0.5657  341.15335   2.6460  10765.97266
  0.4495   0.5918  341.31265   2.6965  10765.97461
  0.2505   0.5889  341.18540   2.6763  10765.97559
  0.3448   0.5483  341.18650   2.7672  10765.97559
