 X_force  Z_force    lambda  Y_force    time(sec)
 -0.5242   0.0199  23.89860   3.9398  26248.91992
 -0.6447   0.1272  23.45045   3.7277  26248.92188
 -0.2834   0.1939  23.64000   3.8438  26248.92188
 -0.2136   0.2403  23.63520   3.9684  26248.92188
 -0.4719   0.2558  23.49925   3.8741  26248.92383
 -0.3044   0.3795  23.62255   4.3253  26248.92773
 -0.2206   0.2983  23.35925   4.4599  26248.92578
 -0.5277   0.3409  23.61910   3.8337  26248.92773
 -0.3515   0.2606  23.46195   4.0256  26248.92773
 -0.5714   0.0953  23.64020   3.8489  26248.92969
 -0.7389  -0.0236  23.55865   4.1872  26248.92969
 -0.8436  -0.0642  23.57685   3.8135  26248.92969
 -0.6237  -0.1077  23.38865   3.6923  26248.93164
 -0.3986  -0.0845  23.74040   3.9549  26248.93359
 -0.9256   0.0083  23.61700   3.8405  26248.93164
 -0.4719   0.1437  23.51540   3.7664  26248.93555
  0.0935   0.2635  24.10800   3.6923  26248.93555
  0.1354   0.1939  23.73275   3.6923  26248.93750
  0.5193   0.0818  23.73410   3.9617  26248.93750
  0.0167   0.0238  23.59425   3.9482  26248.93945
 -0.5487   0.0122  23.61980   3.7125  26248.93945
 -0.4981   0.0373  23.27185   3.8792  26248.94141
 -0.3829   0.0576  23.62825   4.0812  26248.94141
  0.0150  -0.0265  23.72700   4.0206  26248.94336
 -0.7232  -0.0961  23.64310   3.9953  26248.94336
 -0.1997   0.0344  23.74575   3.8085  26248.94531
 -0.2067   0.0509  23.95775   4.2108  26248.94531
 -0.6499   0.2171  23.81865   3.8186  26248.94922
 -0.2573   0.1678  23.74115   3.8640  26248.94922
 -0.3358   0.1330  23.72995   3.8539  26248.95117
  0.4006   0.2635  23.71320   4.1569  26248.95117
 -0.0042   0.3177  24.08005   3.9280  26248.95312
 -0.0322   0.1862  23.98085   3.9617  26248.95312
  0.8054   0.2519  23.60955   4.1771  26248.95312
 -0.1927   0.3022  23.83265   4.1839  26248.95508
 -0.1997   0.2287  23.70215   4.0761  26248.95703
  0.4006   0.2790  23.50900   4.1098  26248.95898
  0.5472   0.4105  23.72055   4.1300  26248.95898
 -0.5068   0.2790  24.31675   4.0088  26248.95898
 -0.1316   0.2519  23.73295   4.0913  26248.96289
 -0.5085   0.2780  23.74340   3.9095  26248.96289
 -0.7284   0.1243  23.99525   3.9499  26248.96484
 -0.3724   0.0895  23.82125   3.7125  26248.96484
  0.4599   0.1185  23.80980   3.9297  26248.96680
 -0.0217  -0.0236  23.81860   3.8085  26248.96680
  0.3657  -0.1773  23.39560   4.0155  26248.96875
 -0.3567   0.1011  23.56695   3.8287  26248.97070
 -0.3515   0.0315  23.82730   3.9448  26248.97266
 -0.7494  -0.0410  23.64840   3.9196  26248.97266
  0.0150   0.0866  23.62935   3.9953  26248.97461
 -0.3532   0.0857  23.96665   3.8809  26248.97461
  0.0935  -0.0613  23.50675   3.6856  26248.97656
 -0.7302  -0.1541  23.49545   3.6991  26248.97656
 -0.3567  -0.0961  23.20975   3.6620  26248.97852
  0.0307  -0.1425  24.10880   3.6923  26248.97852
 -0.0391   0.2326  23.63165   3.9415  26248.97852
 -0.0182   0.1939  23.85630   3.9078  26248.97852
 -0.5975   0.0818  23.85350   3.8337  26248.98242
 -0.6115   0.1205  23.75510   3.9684  26248.98242
 -0.0112   0.0286  23.66875   3.9953  26248.98438
 -0.6918  -0.0816  23.67175   3.7529  26248.98438
 -0.6499  -0.2034  23.67215   3.8034  26248.98633
 -0.5714  -0.1657  23.65115   3.8438  26248.98633
 -0.2067  -0.0381  23.38590   4.0896  26248.99023
  0.3029   0.2200  23.47440   4.0408  26248.99023
 -0.1840   0.1620  23.39080   3.7125  26248.99219
 -0.7336   0.1127  23.46960   3.9246  26248.99219
 -0.4824  -0.0323  23.62800   3.6974  26248.99414
 -0.6132  -0.0265  23.99150   3.6721  26248.99414
 -0.2520  -0.0294  23.44865   3.8893  26248.99609
  0.0237  -0.0729  23.71760   3.9145  26248.99414
 -0.3812   0.1205  24.08270   3.9078  26248.99805
 -0.4091   0.1359  24.44450   4.0963  26248.99805
  0.9101   0.1156  23.92590   3.7125  26249.00195
  0.1615  -0.0584  23.81460   3.6216  26249.00195
 -0.5766  -0.1309  23.99705   3.8337  26249.00391
 -0.1089   0.0973  23.84790   3.9751  26249.00586
 -0.3742   0.0818  23.60160   3.7866  26249.00586
 -0.4161  -0.1850  23.73365   3.7529  26249.00586
 -0.1159  -0.3010  23.63330   3.9011  26249.00781
  0.2121  -0.2275  23.73340   3.9684  26249.00781
  0.4285  -0.1541  23.73480   3.6721  26249.00977
 -0.2067  -0.1115  23.86170   3.8203  26249.00977
 -0.4300  -0.0883  23.73665   3.7327  26249.00977
 -0.3881  -0.0033  23.73430   4.1637  26249.00977
  0.3605   0.1098  23.63835   4.1418  26249.01367
  0.0725   0.1185  23.81380   4.0105  26249.01367
 -0.3724   0.0518  23.29300   3.9802  26249.01562
 -0.5085   0.1243  23.65765   3.7832  26249.01562
 -0.4248   0.2490  23.92910   3.8994  26249.01758
  0.3029   0.2945  23.86360   3.8001  26249.01758
 -0.0479   0.1591  23.83565   3.9751  26249.02148
 -0.0793   0.0779  23.37990   4.0559  26249.02148
  0.3029  -0.0613  23.84140   3.9903  26249.02344
  0.5594  -0.1106  23.30915   3.8741  26249.02344
 -0.4876  -0.0961  23.84115   3.6974  26249.02539
 -0.9047  -0.1347  23.85930   3.6587  26249.02539
 -0.0042   0.1785  23.52235   3.9617  26249.02539
  0.2401   0.1553  23.49715   3.9886  26249.02539
 -0.1299   0.0199  23.59965   4.2849  26249.03125
  0.3797   0.0277  23.73810   4.5475  26249.03125
  0.2610  -0.0729  24.07665   4.5744  26249.03320
  0.0795  -0.2121  23.36940   4.4195  26249.03320
 -0.1421  -0.2179  23.63710   4.4044  26249.03516
  0.2087  -0.2672  23.99515   4.4246  26249.03516
  0.2610  -0.2092  23.53960   4.4751  26249.03711
  0.1877  -0.2005  24.16295   4.4347  26249.03711
  0.6275  -0.0265  24.27585   4.5508  26249.03906
 -0.3044  -0.0961  24.06860   4.5003  26249.04102
 -0.4510  -0.2043  23.60590   4.5340  26249.04102
  0.0446  -0.1038  23.48490   4.4263  26249.04102
  0.1772  -0.0883  23.73500   4.5205  26249.04492
  0.2191   0.0083  23.55090   4.5054  26249.04492
 -0.5818   0.1678  23.71735   4.6165  26249.04688
 -0.3253   0.2925  23.92265   4.6619  26249.04688
  0.1406   0.1069  23.55755   4.4650  26249.04688
 -0.2573  -0.1164  23.29520   4.4751  26249.04883
 -0.0007  -0.1019  23.56910   4.1973  26249.05078
 -0.3253  -0.0265  24.07380   4.0155  26249.05078
 -0.8698  -0.1454  23.74735   3.5812  26249.05273
 -1.1996  -0.2469  23.99780   3.7984  26249.05273
 -0.6761  -0.3397  23.90065   3.8186  26249.05469
 -0.3620  -0.2324  23.81470   3.8135  26249.05469
  0.2191  -0.1889  23.35890   3.8337  26249.05469
  0.1144  -0.1618  23.61090   3.9819  26249.05664
 -0.6604  -0.1309  24.15965   3.9347  26249.05664
 -0.3463  -0.1164  23.81070   3.6620  26249.05859
 -0.3672  -0.0526  23.98515   3.6873  26249.06055
  0.1668   0.0199  23.71305   3.7226  26249.06055
 -0.2939  -0.0439  23.54420   3.6822  26249.06250
  0.0725   0.0083  23.69930   3.8337  26249.06250
  0.2052  -0.0226  23.71310   3.6923  26249.06250
  0.5751  -0.0458  23.48050   3.6115  26249.06445
  0.2121  -0.1734  23.71690   3.5038  26249.06836
 -0.2206  -0.0535  23.97415   3.7058  26249.06836
 -0.0583   0.0315  23.54920   3.8943  26249.06836
 -0.5033   0.0721  23.36110   4.0155  26249.06836
 -0.3934   0.0750  23.64100   3.9701  26249.07031
 -0.1054   0.0779  23.73840   3.8034  26249.07031
  0.4495  -0.0265  23.73910   4.0963  26249.07031
 -0.4370   0.0470  23.84990   3.7529  26249.07227
 -0.3463   0.0818  23.97165   3.8607  26249.07227
 -0.3812   0.1514  23.85810   4.0963  26249.07227
 -0.7302   0.2094  23.71810   3.9415  26249.07617
 -0.7790   0.1282  23.83400   3.6721  26249.07617
 -0.4789   0.0238  23.84865   3.8607  26249.07812
 -0.3515  -0.2237  23.90350   3.9903  26249.07812
 -0.6080  -0.1918  23.65090   3.6216  26249.07812
 -0.4928  -0.1715  23.89965   3.9549  26249.08008
  0.1982  -0.1541  24.06910   3.7933  26249.08203
  0.4285  -0.0932  23.71845   3.6418  26249.08203
 -0.1002  -0.0845  23.54000   3.7630  26249.08398
  0.0307  -0.0990  24.08715   3.8590  26249.08398
  0.1668  -0.0352  23.62675   3.7580  26249.08594
 -0.2206  -0.1038  23.38745   3.8203  26249.08594
 -0.9675  -0.1966  23.73645   3.6856  26249.08594
 -0.9535  -0.1850  23.62475   3.8135  26249.08789
  0.0795  -0.0690  23.73845   3.9617  26249.08789
  0.1301  -0.1454  23.53485   3.7832  26249.08984
  0.2819   0.0509  23.36090   3.8943  26249.09375
 -0.6115  -0.0149  24.07090   3.8809  26249.09375
 -0.3323   0.1669  23.36745   3.9078  26249.09375
  0.7007   0.1794  23.44235   4.0963  26249.09570
  1.2818   0.1069  23.53850   3.9398  26249.09766
  0.0464   0.0547  23.63010   3.8691  26249.09766
 -0.2101  -0.0236  23.54565   3.7883  26249.09961
 -0.1159  -0.0294  23.73145   3.8438  26249.09961
  0.1982   0.0315  23.39470   3.6923  26249.10156
  0.5960   0.0547  23.73595   3.9549  26249.10156
  0.0568  -0.0410  23.71925   3.8792  26249.10156
 -0.4300   0.0373  23.55185   3.9802  26249.10352
 -0.2101   0.0866  23.65250   3.9903  26249.10547
  0.1040   0.1446  23.88525   3.7832  26249.10547
 -0.3044   0.1098  23.73570   3.7782  26249.10742
 -0.4510   0.1765  23.99875   3.9549  26249.10742
  0.0935   0.1359  24.07380   3.9145  26249.10938
  0.4076   0.2094  24.32525   4.1771  26249.10938
 -0.1997   0.1127  24.28115   4.1165  26249.10938
  0.4704   0.1359  24.07405   3.8337  26249.11133
  0.7636   0.0973  23.58640   3.9078  26249.11523
  0.0307   0.1630  24.19210   3.7193  26249.11523
  0.6868   0.1901  23.59775   3.9415  26249.11523
  0.2558  -0.0584  23.71630   3.9650  26249.11719
  0.1825  -0.0700  23.63320   3.8135  26249.11914
 -0.4824  -0.1628  23.88470   3.9347  26249.11914
 -0.4981  -0.1367  23.89370   3.8741  26249.12109
 -0.3410  -0.1193  23.71395   4.0559  26249.12109
 -0.4719  -0.0265  24.08995   3.7428  26249.12305
 -0.0112  -0.0845  23.36300   3.9347  26249.12305
  0.5332   0.0924  23.38745   4.1115  26249.12500
  0.4390   0.2490  23.38575   4.0054  26249.12500
  0.3029   0.3070  23.82350   4.0357  26249.12695
 -0.1054   0.2809  23.56605   3.9297  26249.12695
 -0.3410   0.2780  23.83730   3.7984  26249.12891
 -0.2625   0.2867  23.64130   3.9701  26249.12891
 -0.2154   0.3940  23.39185   4.0206  26249.13086
 -0.8628   0.2519  23.51215   4.0896  26249.13086
 -0.7441   0.1591  23.73710   3.8472  26249.13281
 -0.3463   0.0431  23.73300   4.0559  26249.13281
 -0.4091  -0.0497  23.73035   4.2983  26249.13477
 -0.5906   0.0045  23.59375   4.5138  26249.13477
 -0.2276   0.0122  23.73150   4.5071  26249.13477
 -0.1735   0.0344  23.36685   4.4852  26249.13672
  0.0778  -0.0178  23.90365   4.6013  26249.13867
  0.2767  -0.2034  23.37920   4.4953  26249.13867
  0.0673  -0.2846  23.47830   4.3034  26249.14062
  0.3552  -0.2991  23.38550   4.2882  26249.14062
 -0.1892  -0.4499  23.80440   4.3438  26249.14258
 -0.3881  -0.5137  23.54615   4.2478  26249.14258
  0.1772  -0.6181  24.10860   4.1771  26249.14453
 -0.1316  -0.4731  23.99975   4.4751  26249.14453
  0.3866  -0.3107  23.55035   4.4751  26249.14648
  0.1458  -0.3078  23.64285   4.2630  26249.14648
 -0.4457  -0.2730  23.45465   4.3892  26249.14844
  0.0621  -0.1251  23.37890   4.3943  26249.14844
  0.1040  -0.1164  23.53865   4.4296  26249.15039
  0.0725  -0.2121  23.40110   4.3589  26249.15039
  0.0935  -0.1270  23.61240   4.4128  26249.15039
  0.1354  -0.0845  23.94020   4.4498  26249.15234
  0.1772  -0.1773  23.39890   4.4801  26249.15430
  0.1563   0.0393  23.59370   4.4330  26249.15430
 -0.3672   0.1553  23.01935   4.4734  26249.15625
 -0.5975   0.1630  23.50765   4.4734  26249.15625
 -0.1944   0.1185  23.64025   4.5458  26249.15820
  0.1458   0.0025  23.18240   4.4448  26249.15820
  0.3343  -0.0091  23.46370   4.4953  26249.16016
  0.3448   0.0866  23.79775   4.4448  26249.16016
 -0.0182   0.0470  23.45700   4.5340  26249.16211
  0.4495   0.1282  23.47100   4.5609  26249.16211
  0.1354   0.0083  23.02330   4.4801  26249.16406
 -0.3672  -0.1193  23.39705   4.5003  26249.16406
 -0.3201  -0.1628  23.54715   4.3539  26249.16602
 -0.5138   0.0025  23.82685   4.4448  26249.16602
 -0.5557   0.1127  23.63985   4.5963  26249.16797
 -0.2677   0.0373  23.73430   4.5357  26249.16797
 -0.1264  -0.0816  23.70800   4.4448  26249.16992
 -0.4091  -0.0265  23.02740   4.4734  26249.16992
 -0.5696   0.0431  23.84940   4.5744  26249.17188
 -0.3253   0.1127  23.84495   4.6350  26249.17188
  0.0621   0.2055  23.54175   4.5811  26249.17383
 -0.5766   0.1011  24.06255   4.6417  26249.17383
 -0.0950   0.1823  23.83145   4.4263  26249.17773
 -0.1369   0.1475  23.83220   4.5138  26249.17773
 -0.0601   0.1321  23.95945   4.5273  26249.17773
 -0.4143   0.0721  23.80765   4.5306  26249.17773
 -0.0112   0.1417  23.53610   4.6468  26249.17969
 -0.0269   0.1591  23.69555   4.6417  26249.17969
  0.0778   0.1852  23.63640   4.5155  26249.18164
  0.0359   0.2606  24.09860   4.6417  26249.18164
 -0.2730   0.2113  23.72000   4.5710  26249.18359
  0.0935   0.1939  24.07145   4.5003  26249.18359
 -0.3620   0.1330  23.72705   4.5003  26249.18555
 -0.1054   0.2983  23.54525   4.6468  26249.18555
 -0.2834   0.3737  23.79720   4.6367  26249.18750
 -0.3567   0.3012  23.80930   4.6266  26249.18750
 -0.6499   0.3592  23.80975   4.6165  26249.18945
 -0.3463   0.3447  23.80245   4.5862  26249.18945
  0.4425   0.3177  23.71185   4.7158  26249.19336
  0.2191   0.1591  23.49910   4.5677  26249.19336
  0.6798   0.1649  22.81940   4.6619  26249.19531
  0.0656   0.0470  23.83205   4.5744  26249.19727
  0.5332   0.1939  23.59900   4.5542  26249.19727
  0.0167   0.1785  23.59620   4.5677  26249.19727
  0.1511   0.2287  24.18310   4.5963  26249.20117
  0.2453   0.1098  23.99645   4.5357  26249.20117
  0.2453   0.0924  23.81660   4.5912  26249.20312
  0.0202   0.1794  23.63030   4.6367  26249.20312
 -0.3410   0.0257  23.81880   4.5407  26249.20312
  0.0516   0.0083  23.90140   4.5205  26249.20508
 -0.6813  -0.1309  23.02250   4.3791  26249.20703
 -0.1997  -0.1744  23.79130   4.3741  26249.20703
 -0.0007  -0.0352  23.79030   4.4549  26249.20898
  0.1406  -0.0004  23.45555   4.3993  26249.20898
  0.1197  -0.1918  23.82070   4.5710  26249.21094
  0.2924  -0.0874  23.80540   4.3892  26249.21094
  0.4181  -0.0845  24.08340   4.4700  26249.21094
 -0.0601  -0.1038  23.62140   4.5138  26249.21289
  0.4495  -0.0690  23.60705   4.6283  26249.21289
  0.5332  -0.0265  23.89925   4.5508  26249.21484
  0.0516  -0.0381  23.73245   4.4397  26249.21484
  0.0586  -0.0033  23.83215   4.6956  26249.21680
  0.2540   0.0625  23.84450   4.5475  26249.21875
  0.0725  -0.0110  24.08425   4.4869  26249.21875
 -0.0793  -0.0381  23.72910   4.5054  26249.21875
 -0.1264  -0.0236  23.91000   4.4650  26249.22070
  0.1877   0.0083  23.73055   4.5660  26249.22266
  0.2348  -0.0555  23.90435   4.4347  26249.22266
  0.6170   0.1446  23.82040   4.6720  26249.22461
  0.4913   0.2094  23.73875   4.6013  26249.22461
 -0.1787   0.2171  24.06840   4.7225  26249.22656
 -0.5975  -0.1425  23.73035   4.4195  26249.22656
 -0.1264   0.0489  23.71495   4.6064  26249.22656
 -0.0950   0.0634  23.65070   4.6266  26249.22852
 -0.3777  -0.0381  23.73750   4.5609  26249.23047
 -0.1264  -0.0497  23.66300   4.4448  26249.23047
 -0.2363  -0.2556  23.83225   4.3539  26249.23242
 -0.4143  -0.2846  23.83750   4.3185  26249.23242
 -0.2887  -0.1512  23.62860   4.4246  26249.23438
 -0.3253  -0.1502  23.96945   4.3387  26249.23438
 -0.2206  -0.2353  23.35905   4.3993  26249.23438
 -0.4300  -0.2237  24.40530   4.4195  26249.23633
  0.3238  -0.1579  23.71195   4.3657  26249.24023
  0.4844  -0.1734  23.95950   4.4397  26249.24023
  0.1668  -0.1541  24.17405   4.4246  26249.24023
 -0.1369  -0.0584  23.99720   4.4448  26249.24023
 -0.4248  -0.0990  23.80875   4.3488  26249.24219
 -0.4405  -0.1222  23.82150   4.3842  26249.24219
 -0.5557  -0.2005  23.06535   4.5003  26249.24414
 -0.5033  -0.1425  24.10460   4.5003  26249.24414
 -0.7232  -0.2527  24.46750   4.3387  26249.24609
  0.1144  -0.1541  24.11035   4.3791  26249.24609
  0.2034  -0.2063  24.17580   4.3842  26249.24805
  0.3186  -0.1570  24.09240   4.4296  26249.24805
  0.7112  -0.0613  23.72885   4.4650  26249.25000
  0.4966  -0.0932  23.81605   4.4044  26249.25000
  0.6641  -0.1077  23.64740   4.4498  26249.25000
  0.6117   0.0460  23.91600   4.6114  26249.25195
  0.8526   0.0199  23.52895   4.5155  26249.25391
  0.3099   0.0509  24.05775   4.3589  26249.25586
 -0.1578  -0.1135  23.71750   4.3387  26249.25391
 -1.1420  -0.2121  24.40490   4.5609  26249.25586
 -0.7860  -0.2237  24.07470   4.2983  26249.25781
 -0.7371  -0.1734  24.08435   4.3387  26249.25781
 -0.5975  -0.1425  23.85795   4.4734  26249.25781
 -0.5714  -0.1222  23.90055   4.4296  26249.25977
 -0.1159  -0.0845  24.31255   4.5256  26249.26172
  0.3657  -0.2353  23.83055   4.5811  26249.26172
 -0.4562  -0.2643  24.09315   4.4801  26249.26367
 -0.2101  -0.0845  24.09520   4.4801  26249.26367
 -0.0217  -0.1454  23.90835   4.4751  26249.26562
 -0.2625  -0.1251  24.28115   4.3892  26249.26562
 -0.1997  -0.1773  24.07255   4.4195  26249.26562
  0.3587  -0.1309  23.96135   4.3926  26249.26758
  0.4634  -0.2082  23.85180   4.3791  26249.27148
  0.2540  -0.2121  23.85325   4.3859  26249.27148
 -0.0060  -0.1657  23.91785   4.3791  26249.27344
 -0.1054  -0.1889  23.91370   4.3387  26249.27344
 -0.7494  -0.1396  23.90345   4.4700  26249.27539
 -0.6813  -0.0497  24.06750   4.5609  26249.27539
 -0.2991  -0.0004  23.62830   4.6215  26249.27734
 -0.1264   0.0547  23.71715   4.5508  26249.27734
 -0.0531   0.0663  24.44290   4.8235  26249.27930
  0.0027  -0.0419  23.73430   4.4599  26249.27930
 -0.1229  -0.0149  23.39805   4.4330  26249.28125
 -0.6883  -0.1038  23.60425   4.4263  26249.28125
 -0.4440  -0.1773  23.96795   4.3859  26249.28320
 -0.2416  -0.0806  23.49785   4.3522  26249.28320
  0.3291  -0.0874  23.63705   4.5458  26249.28516
  0.6641  -0.0729  23.80660   4.4296  26249.28516
  0.7531  -0.0526  23.90760   4.4347  26249.28711
  0.2191  -0.1773  23.90515   4.4397  26249.28711
 -0.3044  -0.1077  24.44110   4.6215  26249.28906
  0.3029  -0.0265  24.44645   4.4801  26249.28906
  0.1144  -0.1386  23.60140   4.5138  26249.29102
  0.0446  -0.0381  23.96430   4.5407  26249.29102
  0.0586   0.0277  24.08830   4.5475  26249.29102
  0.1668   0.0315  23.90640   4.4953  26249.29297
  0.2191   0.1446  23.81710   4.5306  26249.29492
 -0.2049  -0.0642  24.08745   4.5205  26249.29492
 -0.2363  -0.1309  23.63325   4.4498  26249.29688
 -0.2573  -0.2382  23.81925   4.3438  26249.29688
  0.4913  -0.1773  24.44690   4.3387  26249.29883
  0.1772  -0.3629  24.25635   4.4498  26249.29883
  0.2296  -0.2121  23.72480   4.3943  26249.30078
  0.1877  -0.0787  23.80775   4.5710  26249.30078
 -0.7598  -0.1280  23.90080   4.4751  26249.30273
 -0.8279  -0.0883  24.10680   4.4263  26249.30273
 -0.2695  -0.1193  23.85185   4.3724  26249.30469
  0.1144  -0.1811  23.85155   4.5407  26249.30469
  0.0935  -0.0613  24.07495   4.4397  26249.30664
  0.2453  -0.1077  23.62415   4.4700  26249.30664
 -0.3463  -0.2585  24.07300   4.3993  26249.30859
 -0.1369  -0.0729  24.44315   4.6215  26249.30859
 -0.2625  -0.1077  23.83655   4.5744  26249.31055
 -0.0531   0.0315  23.96395   4.4869  26249.31055
  0.1825   0.0866  24.17935   4.5862  26249.31250
  0.0254  -0.0526  23.80200   4.5609  26249.31250
  0.0045  -0.1222  23.61220   4.4397  26249.31445
  0.1720   0.0257  23.96770   4.4296  26249.31445
  0.6746  -0.0033  23.79975   4.5660  26249.31641
 -0.0007  -0.0845  23.98975   4.4599  26249.31641
 -0.5557  -0.1193  23.73535   4.3993  26249.31836
 -0.3253  -0.0613  24.07075   4.4700  26249.31836
 -0.1944  -0.0410  23.71420   4.5256  26249.32031
 -0.0531  -0.0033  24.08050   4.4700  26249.32031
 -0.1630  -0.1164  23.44440   4.4852  26249.32227
 -0.3672  -0.2034  23.55500   4.4650  26249.32227
 -0.2468  -0.2150  24.16835   4.3690  26249.32422
  0.1982  -0.0381  24.21355   4.3926  26249.32227
  0.0516  -0.1618  24.20020   4.3522  26249.32617
 -0.2346  -0.1115  24.32040   4.3253  26249.32617
 -0.1159   0.0025  23.90540   4.4599  26249.32812
  0.6379   0.0199  24.45115   4.4195  26249.32812
 -0.5347  -0.0961  23.36750   4.4801  26249.33008
  0.0167   0.0315  23.84125   4.5138  26249.33008
 -0.1089   0.1321  23.83970   4.6081  26249.33398
 -0.2939   0.0605  23.80050   4.5054  26249.33203
  0.1458   0.1214  23.79885   4.6215  26249.33398
  0.0150   0.1040  23.80685   4.6013  26249.33398
  0.3134   0.1504  23.98625   4.5155  26249.33594
  0.0307  -0.0323  24.05300   4.4498  26249.33594
 -0.3306  -0.0236  23.96635   4.5155  26249.33789
  0.0516  -0.0613  23.69820   4.4599  26249.33789
  0.6589   0.1707  24.06965   4.6518  26249.33984
  0.0359  -0.0120  23.89810   4.5003  26249.33984
  0.1406  -0.0526  24.07140   4.4195  26249.34180
  0.0097  -0.1251  23.71735   4.4246  26249.34180
 -0.3620  -0.1541  23.90620   4.4549  26249.34375
 -0.4353  -0.1860  24.25370   4.3943  26249.34375
 -0.2834  -0.0874  24.09400   4.4195  26249.34766
 -0.9116  -0.2159  23.96035   4.3522  26249.34961
 -0.6255  -0.1386  24.18825   4.4330  26249.34961
 -0.3986  -0.0903  23.71765   4.4801  26249.34961
  0.7217   0.0663  24.07735   4.5609  26249.35156
  0.4844   0.0741  23.71570   4.5609  26249.35156
  0.3587   0.0122  23.86705   4.5071  26249.35156
  0.2924   0.0315  24.23270   4.5862  26249.35352
  0.1720   0.0228  23.98360   4.5862  26249.35547
  0.3762  -0.0671  24.34185   4.4751  26249.35547
  0.3762   0.0083  23.79290   4.4145  26249.35742
  0.2558  -0.0294  24.18280   4.4650  26249.35742
  0.2715  -0.0526  23.98825   4.4599  26249.35938
  0.6379   0.0489  23.92505   4.5003  26249.35938
 -0.2416   0.0547  23.69765   4.3791  26249.36133
  0.0725   0.1939  24.44255   4.6215  26249.36133
  0.3797   0.2442  24.20690   4.7697  26249.36523
 -0.3114   0.2017  23.84785   4.6485  26249.36523
 -0.3532   0.1243  24.12225   4.5879  26249.36523
  0.0882   0.1330  24.00020   4.6316  26249.36523
 -0.1630   0.0953  24.08090   4.6468  26249.36719
  0.2610   0.1533  24.34440   4.6720  26249.36719
