 X_force  Z_force    lambda  Y_force    time(sec)
 -0.6045  -0.0845  65.91405   4.3320  26454.69727
 -0.8139  -0.3126  65.44165   4.2377  26454.69727
  0.1249  -0.3107  65.39005   4.0963  26454.69922
 -0.5557  -0.3513  65.96365   4.1771  26454.69922
 -0.2206  -0.3803  65.76675   4.1317  26454.70117
 -0.4143  -0.4180  65.47910   3.9852  26454.70117
 -0.2834  -0.2846  65.47535   4.1418  26454.70312
  0.0725  -0.2971  65.30515   4.1233  26454.70312
  0.3727  -0.1463  65.55015   4.2175  26454.70508
  0.4285  -0.2159  65.68030   4.2445  26454.70508
  0.1423  -0.2159  65.68240   4.1300  26454.70898
  0.2139  -0.1425  65.39960   4.1317  26454.70703
  0.3605  -0.0439  65.47885   4.2933  26454.70898
  0.2052   0.0238  65.44530   4.4936  26454.71094
 -0.1299  -0.0497  65.45820   4.2714  26454.71289
  0.0307  -0.1744  65.77240   4.2478  26454.71289
 -0.2416  -0.1831  65.40825   4.3589  26454.71484
  0.4913  -0.0584  65.19250   4.3690  26454.71484
  0.2296  -0.2324  65.65680   4.4044  26454.71680
 -0.0740  -0.2730  65.39130   4.2933  26454.71680
 -0.1944  -0.3078  65.48225   4.1973  26454.71875
 -0.7127  -0.4325  65.57355   4.2276  26454.71875
 -0.4300  -0.3049  65.18580   4.1771  26454.72070
  0.0725  -0.3049  65.76970   4.1418  26454.72070
  0.2819  -0.0381  65.46610   4.3135  26454.72266
  0.0254  -0.1135  65.62710   4.2731  26454.72266
 -0.1229  -0.0806  65.67255   4.1771  26454.72461
  0.4355  -0.0187  65.81230   4.2781  26454.72461
 -0.1648   0.0393  65.32045   4.2175  26454.72656
 -0.1159  -0.0149  65.79670   4.5071  26454.72656
 -0.0217  -0.0729  65.37695   4.4145  26454.72852
  0.0935  -0.0381  65.55300   4.5003  26454.72852
  0.3448  -0.0265  65.92620   4.4801  26454.72852
  0.9869   0.0161  65.91045   4.3993  26454.73242
 -0.1508  -0.1115  65.91935   4.2983  26454.73438
 -0.7651  -0.0497  65.92900   4.3657  26454.73438
  0.1842  -0.0149  65.69990   4.6148  26454.73438
 -0.1159  -0.1309  65.65355   4.2882  26454.73633
 -0.2625  -0.0642  65.56345   4.3791  26454.73828
 -0.1159  -0.1541  65.63285   4.3791  26454.73828
 -0.6551  -0.2875  65.83450   4.2125  26454.74023
 -0.5661  -0.2527  65.74345   4.0761  26454.74023
  0.2191  -0.2121  65.20170   4.1569  26454.74219
  0.0411  -0.2179  65.36650   4.2630  26454.74219
  0.4809  -0.2092  65.72830   4.1620  26454.74219
  0.3395  -0.2092  65.68890   4.2175  26454.74414
  0.7583  -0.3716  65.72075   4.1519  26454.74609
  0.7269  -0.4615  65.73230   3.9600  26454.74609
  0.2505  -0.5050  65.54880   4.0913  26454.74805
 -0.0042  -0.2778  65.89670   4.1367  26454.74805
 -0.7092  -0.1579  65.40935   4.3657  26454.75000
 -0.5626  -0.0729  65.90045   4.2512  26454.75000
 -0.7930  -0.2043  66.13320   4.5071  26454.75586
 -0.3393  -0.2430  66.03565   4.1973  26454.75586
 -0.0583  -0.2933  65.90060   4.1317  26454.75586
 -0.3620  -0.3281  66.01870   4.2024  26454.75586
  0.2453  -0.2469  66.00820   4.2832  26454.75781
  0.2191  -0.1831  65.82630   4.3337  26454.75781
  0.2558  -0.2237  65.74965   4.1468  26454.75781
  0.7112  -0.1454  65.41025   4.2579  26454.75977
  0.4076  -0.1193  65.75805   4.2579  26454.76172
 -0.5975  -0.2701  65.19820   4.2781  26454.76172
 -0.6289  -0.2846  65.92525   4.4044  26454.76367
 -0.4824  -0.2150  65.83020   4.3286  26454.76367
 -0.1421  -0.2150  65.54405   4.1822  26454.76562
  0.2558  -0.2005  65.63425   4.2478  26454.76562
  0.7269  -0.1280  65.55340   4.3185  26454.76562
  0.5437   0.0199  65.54715   4.3135  26454.76758
 -0.2834   0.0663  65.16700   4.4397  26454.76953
  0.1005   0.0741  65.65205   4.3185  26454.77148
  0.0830   0.0315  65.73395   4.4498  26454.76953
  0.4495  -0.0729  65.92310   4.2781  26454.77148
 -0.1508  -0.3010  65.81560   4.3522  26454.77344
  0.3866  -0.2971  65.70285   4.1637  26454.77344
  0.3552  -0.3020  65.67185   4.1266  26454.77344
  0.0830  -0.3484  66.02800   4.1064  26454.77539
 -0.1944  -0.3455  65.94595   4.1721  26454.77734
 -0.0374  -0.0149  65.66035   4.4498  26454.77734
  0.5332   0.0721  65.83895   4.4549  26454.77930
  0.2872   0.0286  65.91615   4.4397  26454.77930
 -0.0636   0.0605  65.89325   4.4700  26454.78125
  0.3238  -0.0033  65.94355   4.3387  26454.78125
  0.7740  -0.0178  65.64525   4.3286  26454.78125
  0.4495   0.1330  65.54215   4.4852  26454.78320
 -0.1159   0.0489  65.82465   4.5104  26454.78516
  0.1877   0.0112  65.65800   4.3791  26454.78516
  0.2924   0.0750  65.66665   4.4044  26454.78711
  0.4076  -0.0458  65.79775   4.3926  26454.78711
  0.7426  -0.0497  65.56910   4.3657  26454.78906
  0.6170  -0.1502  65.42825   4.2175  26454.78906
  0.2296  -0.0758  65.53800   4.2276  26454.78906
 -0.5766  -0.1154  65.35755   4.3993  26454.79102
 -0.2346  -0.0651  65.34970   4.2714  26454.79492
 -0.6551  -0.0294  65.47455   4.3993  26454.79492
 -0.2520  -0.0149  65.48535   4.3135  26454.79688
 -0.0269   0.0837  65.45850   4.6013  26454.79688
 -0.3410  -0.0381  65.85505   4.3034  26454.79688
  0.3238  -0.1280  65.85315   4.2832  26454.79883
 -0.0165  -0.2034  65.67040   4.1822  26454.80078
 -0.7965  -0.2643  65.57065   4.1771  26454.80078
  0.3029  -0.0149  65.55995   4.3387  26454.80273
 -0.0897  -0.0642  65.62970   4.2175  26454.80273
  0.0097  -0.1744  65.63085   4.2731  26454.80469
  0.5070  -0.2121  65.73705   4.1822  26454.80469
  0.0045  -0.3484  65.64625   4.0408  26454.80469
  0.0167  -0.4479  65.69545   4.0425  26454.80664
 -0.0880  -0.3822  65.68510   4.0829  26454.81055
  0.0097  -0.3281  65.56075   4.0761  26454.81055
  0.0446  -0.2546  65.89715   4.2377  26454.81250
  0.4076  -0.1599  65.93565   4.2175  26454.81250
 -0.0322  -0.0381  65.55725   4.2983  26454.81445
 -0.4440  -0.1889  65.80190   4.2108  26454.81445
  0.4425   0.0586  65.46930   4.4061  26454.81836
  0.7845   0.1533  65.48905   4.4498  26454.81641
  0.1144   0.0547  65.65725   4.3236  26454.81836
 -0.2677  -0.0845  65.84605   4.3135  26454.81836
  0.4809  -0.0758  65.39105   4.3185  26454.82031
  0.3238  -0.2208  65.67545   4.1569  26454.82031
  0.1720  -0.2063  65.78350   4.1670  26454.82227
  0.2680  -0.2662  65.56870   4.2041  26454.82227
 -0.4789  -0.4673  65.41650   4.0627  26454.82617
 -0.6813  -0.4441  65.54740   3.9684  26454.82617
 -0.7720  -0.4595  65.53750   3.9415  26454.82812
 -0.4771  -0.5485  65.34400   3.9600  26454.82812
  0.1040  -0.3281  65.66105   4.1569  26454.83008
  0.0621  -0.1744  65.45020   4.2175  26454.83008
  0.1144  -0.2295  65.71970   4.3589  26454.83203
  0.3657  -0.0961  65.83150   4.3589  26454.83203
 -0.6918  -0.2237  65.58585   4.2680  26454.83398
  0.3029   0.0199  65.96820   4.5205  26454.83398
 -0.1630  -0.0207  65.51545   4.4044  26454.83594
 -0.5661  -0.1686  65.84665   4.2781  26454.83594
 -0.7808  -0.2585  65.64900   4.2781  26454.83789
 -0.7651  -0.3281  65.73775   4.1064  26454.83789
 -1.5137  -0.3832  65.58155   4.1468  26454.83984
 -0.8959  -0.2730  65.50020   4.1064  26454.83984
  0.2662  -0.2933  65.87530   4.1923  26454.84180
 -0.0060  -0.4151  65.50670   4.0610  26454.84180
 -0.3044  -0.4789  65.22870   4.0559  26454.84180
  0.4076  -0.3049  65.55920   4.1367  26454.84375
  0.9311  -0.3242  65.67565   4.0896  26454.84570
  0.3587  -0.3822  65.67550   4.1704  26454.84570
 -0.2625  -0.4325  65.44540   3.9617  26454.84961
  0.1703  -0.3397  65.67515   4.0896  26454.84961
  0.1668  -0.3310  65.55775   4.4498  26454.84961
  0.0411  -0.3745  65.56315   4.0054  26454.84961
  0.1092  -0.3832  65.64780   3.9549  26454.85156
  0.1825  -0.3658  65.74265   4.0761  26454.85156
  0.2924  -0.3223  65.76860   4.0761  26454.85352
 -0.0740  -0.3745  65.24335   4.1367  26454.85352
 -0.2887  -0.4905  65.68000   4.0408  26454.85547
 -0.0950  -0.5775  65.50275   3.9095  26454.85547
 -0.0740  -0.5514  65.76870   4.0206  26454.85742
  0.1040  -0.5195  65.66635   3.9852  26454.85742
  0.3814  -0.4905  65.76850   4.0307  26454.85938
  0.2401  -0.3745  65.34820   4.0963  26454.85938
 -0.1857  -0.3822  65.36060   4.1637  26454.86133
  0.5751  -0.2585  65.71080   4.3253  26454.86133
  0.3168  -0.1425  65.55495   4.1973  26454.86523
 -0.1369  -0.0497  65.19735   4.5205  26454.86328
  0.6170  -0.1773  65.20085   4.2983  26454.86523
 -0.1735  -0.2266  65.47165   4.2478  26454.86523
 -0.4928  -0.2179  65.39070   4.2731  26454.86719
 -0.0322  -0.0990  65.38605   4.2983  26454.86719
 -0.1787  -0.2353  65.36330   4.1266  26454.86914
  0.0307  -0.2585  65.36900   4.1620  26454.86914
 -0.5557  -0.1802  65.00715   4.2024  26454.87109
  0.0516  -0.0265  65.07995   4.3859  26454.86914
  0.2331  -0.0535  65.10220   4.4128  26454.87305
 -0.3672  -0.0845  64.88960   4.2579  26454.87305
 -0.4300  -0.0613  65.17565   4.4195  26454.87305
 -0.5417  -0.0613  65.45200   4.3926  26454.87500
 -0.4998  -0.0806  65.43865   4.4397  26454.87695
 -0.1229  -0.0651  65.69675   4.2175  26454.87695
 -0.1369  -0.0265  65.21105   4.4667  26454.88086
 -0.6342  -0.0410  65.66910   4.2933  26454.87891
 -0.2677  -0.0903  65.48530   4.3337  26454.88086
  0.2139  -0.0439  65.39570   4.3539  26454.88086
 -0.0845  -0.1222  65.63300   4.3387  26454.88281
  0.2191  -0.2121  65.37555   4.2377  26454.88281
  0.2401  -0.0497  65.54215   4.2579  26454.88672
 -0.0217  -0.2092  65.55555   4.2933  26454.88672
 -0.1159  -0.2614  65.45470   4.1165  26454.88867
  0.0673  -0.2788  65.47760   4.2024  26454.88867
  0.1929  -0.1976  65.02665   4.2175  26454.89062
 -0.3934  -0.1657  65.28765   4.2478  26454.89062
 -0.1997  -0.3310  65.62775   4.1367  26454.89062
 -0.7441  -0.5601  65.55570   4.1973  26454.89258
 -0.6883  -0.6335  64.96720   4.0088  26454.89648
 -0.5347  -0.5833  64.90425   4.1367  26454.89453
 -0.1683  -0.4441  65.20240   3.9650  26454.89648
 -0.4928  -0.4267  65.40195   4.0509  26454.89648
 -0.1578  -0.2788  65.37850   4.1064  26454.89844
 -0.3253  -0.2846  65.46125   4.1367  26454.89844
 -0.8488  -0.4615  66.01845   4.0004  26454.89844
 -0.7651  -0.4934  65.29760   3.9549  26454.90039
  0.1144  -0.3687  65.48050   4.1973  26454.90234
  0.0446  -0.3319  65.20225   4.1637  26454.90039
  0.6170  -0.3010  65.40140   4.1771  26454.90430
  0.0621  -0.2759  65.88600   4.0458  26454.90430
 -0.1997  -0.2121  65.88535   4.2377  26454.90625
 -0.8279  -0.1193  65.90480   4.1973  26454.90625
 -0.5923  -0.0584  65.64175   4.2832  26454.90625
 -0.2520   0.0779  65.53950   4.4549  26454.90820
  0.2453   0.1881  66.08325   4.4953  26454.91016
 -1.0582   0.0895  65.88260   4.4700  26454.91016
 -0.9430   0.0576  65.43850   4.4145  26454.91211
 -0.2416   0.0170  65.46095   4.3640  26454.91211
 -0.0165  -0.0207  65.93485   4.3387  26454.91406
  0.6955  -0.0207  65.84180   4.6215  26454.91406
  1.0567  -0.1425  65.57780   4.4195  26454.91406
  0.6170  -0.0845  65.92000   4.2781  26454.91602
  0.5402  -0.0690  65.45535   4.3657  26454.91602
 -0.0182  -0.1657  65.55210   4.2714  26454.91602
 -0.2485  -0.1502  65.31935   4.1704  26454.91992
 -1.0635  -0.1860  65.38265   4.1923  26454.91992
 -0.9221  -0.2904  65.76105   4.1670  26454.92188
 -0.1264  -0.1744  65.65940   4.2478  26454.92188
  0.1144  -0.1541  65.89660   4.1771  26454.92383
  0.0516  -0.1483  65.63335   4.2478  26454.92383
  0.2505   0.0257  65.01680   4.3185  26454.92578
 -0.0740  -0.0845  65.90520   4.2579  26454.92578
 -0.0636  -0.0961  65.74715   4.2428  26454.92773
  0.3343  -0.0381  65.37290   4.2983  26454.92773
  0.1301   0.0170  65.55105   4.4599  26454.92969
  0.0621   0.0605  65.46055   4.4044  26454.92969
  0.4390   0.1881  65.35730   4.5306  26454.92969
  0.2819   0.1901  65.31350   4.5003  26454.93164
  0.0725   0.1862  65.20940   4.5003  26454.93164
 -0.3602   0.0586  65.47275   4.3859  26454.93164
 -0.0217   0.0025  65.37675   4.3791  26454.93359
  0.1144  -0.3049  65.89855   4.0559  26454.93555
  0.1354  -0.2817  65.21905   4.0559  26454.93750
 -0.4579  -0.3667  65.67810   4.0290  26454.93750
 -0.0322  -0.5175  65.45160   4.0155  26454.93750
  0.2505  -0.3977  65.38515   4.1115  26454.93945
  0.6536  -0.3919  65.49245   4.1115  26454.94141
  0.6432  -0.3687  65.59285   4.0307  26454.94141
 -0.2259  -0.3223  65.46785   4.1620  26454.94336
 -0.1578  -0.2614  65.44440   4.1872  26454.94336
 -0.0374  -0.2875  65.37260   4.1418  26454.94531
  0.1982  -0.2585  65.91650   4.0862  26454.94531
 -0.7651  -0.4209  65.57585   4.0761  26454.94531
 -0.4161  -0.4054  65.43685   4.0559  26454.94727
 -0.4789  -0.3861  65.56110   4.1233  26454.94727
  0.0167  -0.1927  65.68370   4.2243  26454.94727
  0.4215  -0.1811  65.64990   4.1569  26454.95117
 -0.1526  -0.2759  65.54570   4.0660  26454.95117
  0.0935  -0.3542  65.48345   4.0458  26454.95312
  0.4704  -0.2788  65.38925   4.1014  26454.95312
 -0.5557  -0.3977  65.67385   4.0155  26454.95312
 -1.1839  -0.4905  65.18805   3.8943  26454.95508
 -0.0426  -0.4441  65.39010   4.0155  26454.95703
  0.3500  -0.5282  65.55895   4.0004  26454.95703
  0.1406  -0.5195  65.56445   3.9701  26454.95898
  0.4233  -0.5079  65.86740   4.0963  26454.95898
  0.6536  -0.4615  65.40065   4.0509  26454.96289
 -0.1735  -0.4296  65.57820   4.1468  26454.96289
 -0.0007  -0.3281  65.82555   4.1165  26454.96484
  0.5123  -0.2469  65.55530   4.3185  26454.96484
  0.5402  -0.1425  65.64615   4.2108  26454.96680
  0.1354  -0.2585  65.89735   4.1872  26454.96680
  0.1144  -0.3745  66.24105   3.9347  26454.96875
 -0.1369  -0.5021  65.22480   4.0559  26454.96875
  0.3378  -0.3706  65.54915   4.0761  26454.97070
 -0.0252  -0.3513  65.41150   4.0963  26454.97070
  0.1912  -0.3435  65.31440   4.0357  26454.97461
 -0.2101  -0.5282  65.81295   3.9600  26454.97266
 -0.2049  -0.5311  65.75655   3.9701  26454.97461
 -0.3620  -0.6355  65.48510   4.0206  26454.97461
 -0.8226  -0.6123  65.67015   3.9398  26454.97656
 -0.9849  -0.5891  65.83215   3.9600  26454.97656
 -0.5557  -0.4093  65.54715   3.9549  26454.97852
 -0.1787  -0.2701  65.92345   4.1569  26454.97852
 -0.3881  -0.2730  65.92030   4.1216  26454.98047
 -0.2782  -0.3368  65.66315   4.0812  26454.98047
 -0.4824  -0.2788  65.92500   4.0559  26454.98242
  0.1249  -0.1164  65.65830   4.3084  26454.98242
  0.4913   0.0702  65.66425   4.6687  26454.98438
  0.1144   0.1475  65.53955   4.5340  26454.98438
  0.2121   0.1050  65.63465   4.4263  26454.98633
  0.2750   0.0702  65.33725   4.4128  26454.98633
  0.2819   0.0547  65.21590   4.3387  26454.98828
 -0.4091   0.1707  65.17320   4.4397  26454.98828
 -0.1683   0.1330  65.35555   4.5205  26454.99023
  0.6379   0.3302  65.63495   4.5761  26454.99023
  0.4756   0.2548  65.44540   4.0812  26454.99219
  0.4076   0.1823  65.55050   3.6721  26454.99219
 -0.0845  -0.0236  65.57035   3.5408  26454.99414
  0.3797  -0.0497  65.46685   3.4701  26454.99414
  0.3866  -0.1193  65.95480   3.6317  26454.99609
  0.3797  -0.0574  65.69820   3.4634  26454.99414
  0.2401  -0.1425  65.56150   3.3691  26454.99805
 -0.1997  -0.2817  65.56615   3.5105  26454.99805
  0.5646  -0.2353  65.57720   3.8741  26455.00000
  0.0621  -0.1338  65.68055   3.5105  26455.00000
  0.1511  -0.0439  65.50910   3.5307  26455.00195
  0.1615  -0.0613  65.47945   3.3489  26455.00195
 -0.1212  -0.1802  65.46885   3.6065  26455.00391
  0.1354  -0.1309  65.43235   3.6856  26455.00586
 -0.1857  -0.1038  65.54475   3.9482  26455.00586
 -0.1508  -0.1695  65.30725   3.7731  26455.00586
  0.1301  -0.1135  65.75040   3.6216  26455.00781
  0.2715  -0.0207  65.19200   3.4802  26455.00781
 -0.1578  -0.1425  65.88845   3.4903  26455.00977
 -0.3602  -0.2739  65.67170   3.2547  26455.00977
 -0.3951  -0.2159  65.77070   3.4971  26455.00977
 -0.2834  -0.2469  65.55515   3.4971  26455.00977
 -0.7441  -0.3281  65.39000   3.5964  26455.01367
 -0.7808  -0.4325  65.32640   3.4954  26455.01367
