 X_force  Z_force    lambda  Y_force    time(sec)
 -0.0007   0.1649  69.83485   4.2377  26303.46289
 -0.2625   0.0895  70.00820   4.0761  26303.46289
  0.1825   0.0112  69.38975   4.0206  26303.46484
  0.2401  -0.0758  69.93920   3.8438  26303.46484
  0.0865  -0.0187  69.68185   4.0694  26303.46680
  0.1144  -0.0651  70.01995   4.1435  26303.46680
 -0.0601   0.0161  69.65200   3.9415  26303.46875
  0.2121   0.1243  69.51535   3.9482  26303.46875
 -0.1997   0.1011  69.81835   4.0711  26303.47070
  0.4599   0.1359  69.72920   4.2478  26303.47070
  0.8159   0.1185  69.73315   4.3034  26303.47266
 -0.5068  -0.0767  70.34805   3.9145  26303.47461
  0.4215   0.0973  69.66355   3.9953  26303.47656
  0.2191   0.0470  70.00315   3.8405  26303.47656
  0.0202  -0.1106  69.93650   4.0509  26303.47852
  0.8316  -0.1657  69.76270   4.1620  26303.47852
  0.0202  -0.1686  69.84040   4.0307  26303.48047
  0.4442  -0.2034  69.91990   3.7933  26303.48047
  0.4495  -0.2672  69.19215   4.0105  26303.48242
  0.0830  -0.2121  69.47135   3.9044  26303.48242
 -0.0322  -0.5021  69.66670   3.8741  26303.48438
  0.3762  -0.3281  69.23435   3.8085  26303.48438
 -0.2939  -0.2237  69.48335   4.0357  26303.48633
 -0.0583  -0.0758  69.65455   3.9196  26303.48633
 -0.3044   0.0866  69.55550   3.8893  26303.48828
  0.3099   0.1978  69.38895   4.1233  26303.49023
  0.1144  -0.0458  68.90110   3.9415  26303.49023
  0.3657  -0.0265  68.94020   4.0559  26303.49023
  0.1563   0.0625  69.39090   4.3859  26303.49219
  0.5332   0.2751  69.44520   4.4397  26303.49219
  0.6693   0.0721  69.81525   4.3488  26303.49609
  0.5175   0.0431  69.99165   4.6367  26303.49609
  0.0359  -0.0816  69.72795   4.6013  26303.49805
  0.1249  -0.0874  69.73700   4.5508  26303.49805
  0.0202  -0.0091  69.91340   4.6367  26303.50000
  0.1354  -0.0323  69.71990   4.6973  26303.50195
  0.5018  -0.1048  69.55870   4.6114  26303.50391
  0.5123  -0.1077  69.50480   4.5744  26303.50586
 -0.0531  -0.2353  69.90120   4.5744  26303.50781
 -0.0740  -0.3203  69.15605   4.5542  26303.50781
  0.2191  -0.3667  69.50650   4.5946  26303.50781
  0.1772  -0.2121  69.01440   4.5677  26303.50977
  0.2662  -0.0149  69.43955   4.6569  26303.51172
  0.1825   0.0112  69.72285   4.6619  26303.51172
  0.3657   0.0286  69.37555   4.6518  26303.51367
  0.2872  -0.0555  69.62265   4.6215  26303.51367
  0.6065   0.0779  70.17325   4.5003  26303.51562
  0.5751   0.2287  69.66410   4.6417  26303.51562
 -0.0060   0.1678  69.25360   4.7124  26303.51562
 -0.0426   0.0982  69.45610   4.6518  26303.51758
  0.8683   0.0112  69.38380   4.5761  26303.51953
  0.6798  -0.0265  69.68530   4.6081  26303.52148
  0.6589  -0.0613  69.41580   4.6215  26303.52148
  1.2661   0.0625  69.40775   4.6417  26303.52148
  1.0148  -0.0323  69.10900   4.5559  26303.52344
  1.3132   0.1214  69.29455   4.5104  26303.52344
  1.0777   0.1127  69.24740   4.5003  26303.52344
  0.5751   0.0431  69.64000   4.5609  26303.52539
 -0.0182  -0.1115  69.88960   4.6821  26303.52539
  0.3029  -0.0961  69.13880   4.5542  26303.52539
  0.3238  -0.0381  69.52515   4.5912  26303.52930
  0.6798   0.0692  69.61515   4.6619  26303.52930
  0.8211  -0.0120  69.27180   4.6013  26303.53125
  0.9939  -0.0700  69.52945   4.5761  26303.53125
  1.0305  -0.0004  69.38280   4.6114  26303.53125
 -0.1107  -0.0004  69.72715   4.7680  26303.53320
  0.1877   0.1997  69.46445   4.7023  26303.53516
  0.8683   0.2751  69.28285   4.6417  26303.53516
  1.3342   0.4027  69.44325   4.7629  26303.53711
  0.1197   0.1736  69.55430   4.8639  26303.53711
 -0.4091   0.1475  69.48535   4.8538  26303.53906
 -0.4300   0.1475  69.31160   4.8841  26303.53906
  0.1040   0.2403  69.47170   4.7175  26303.53906
  0.4285   0.1823  69.28955   4.6771  26303.54102
  0.4634   0.0857  69.55005   4.6081  26303.54102
  0.9241   0.1011  68.84025   4.6283  26303.54102
  0.0167  -0.1347  69.28730   4.7158  26303.54492
 -0.6185  -0.0033  68.95175   4.6417  26303.54492
 -0.6394   0.0083  69.28420   4.6417  26303.54688
 -0.1927   0.1050  69.53020   4.7158  26303.54688
  0.1493   0.2558  69.41035   4.8033  26303.54688
  0.2470   0.1205  69.75565   4.6283  26303.54883
  0.1040   0.0402  69.55130   4.6771  26303.55078
 -0.0426  -0.0526  69.73355   4.7023  26303.55078
 -0.0322   0.0141  69.99840   4.7528  26303.55273
  0.4966   0.0779  69.57290   4.6670  26303.55273
  0.3971   0.0547  69.74155   4.6922  26303.55469
  0.2610   0.0025  69.80340   4.7831  26303.55469
  0.1354  -0.0961  68.56265   4.5407  26303.55664
 -0.2625  -0.0787  69.98970   4.6468  26303.55664
  0.0778   0.0576  69.93145   4.6821  26303.55859
  0.8421   0.2403  69.84445   4.6619  26303.55859
  0.9468   0.2403  69.74680   4.7983  26303.56055
  0.6955   0.2287  69.83670   4.6670  26303.56055
  0.4146   0.2867  69.53900   4.7899  26303.56250
  0.2819   0.2713  69.77355   4.8707  26303.56250
  0.5611   0.4298  69.78060   4.9582  26303.56250
  0.4076   0.3621  69.51470   4.8437  26303.56445
  0.6379   0.3679  70.02035   4.7427  26303.56641
  0.7217   0.2790  69.79855   4.7629  26303.56836
  0.7915   0.2171  69.67425   4.7495  26303.56836
  0.2087   0.1707  69.73300   4.6973  26303.56836
  0.2191   0.1504  70.01005   4.7579  26303.57031
  0.1825   0.1562  69.83700   4.7528  26303.57031
  1.1300   0.1765  70.02430   4.6771  26303.57031
  0.5960   0.0460  69.47925   4.6922  26303.57227
  0.1301   0.0460  69.93620   4.7074  26303.57422
  0.8124   0.0238  70.00580   4.5542  26303.57227
  0.8892  -0.0265  69.99170   4.5205  26303.57812
  0.3448  -0.2005  70.04280   4.5407  26303.57812
  0.1982  -0.3426  69.85965   4.6720  26303.58008
 -0.2311  -0.3281  70.21455   4.5862  26303.58008
 -0.0007  -0.3368  69.87330   4.6114  26303.58203
  0.0202  -0.2411  70.12660   4.4953  26303.58203
  0.2034  -0.2324  70.19685   4.2024  26303.58398
  0.3395  -0.1019  69.58230   4.1872  26303.58398
  1.2452   0.0199  70.02720   3.6923  26303.58594
  0.3866  -0.0458  69.92640   3.8472  26303.58594
  0.5123   0.0083  70.05560   4.1367  26303.58789
 -0.1578  -0.1657  70.41010   3.9549  26303.58789
 -0.6324  -0.2043  69.90330   3.9415  26303.58789
  0.2261  -0.0419  70.02760   3.9280  26303.58789
  0.5960  -0.1077  69.78350   4.0761  26303.59180
 -0.3777  -0.1831  70.47480   3.9751  26303.59180
  0.1615  -0.2324  69.94495   3.8287  26303.59375
  0.8473  -0.3078  69.86800   4.0761  26303.59375
  1.1928  -0.3716  70.10815   3.9095  26303.59570
  0.5856  -0.2991  69.83380   3.8287  26303.59570
  0.3866  -0.3455  70.03500   4.0054  26303.59766
  0.3029  -0.3977  70.73215   4.0559  26303.59766
 -0.0583  -0.2701  69.83885   4.0256  26303.59961
 -0.1316  -0.0584  70.04885   3.8489  26303.59961
  0.4547  -0.0526  69.84320   4.1771  26303.60156
 -0.2887  -0.1222  69.65930   4.0711  26303.60156
  0.1144  -0.0207  69.82345   4.1266  26303.60352
  0.8369   0.0808  69.65965   3.9650  26303.60352
  0.7426  -0.0294  69.85995   3.8034  26303.60547
  1.4685  -0.1077  69.55850   3.6587  26303.60352
  1.4336  -0.0323  69.67760   4.1266  26303.60742
  1.1126   0.3254  69.41925   4.1839  26303.60938
  0.1563   0.3215  69.40770   3.9347  26303.61133
  0.3657   0.1437  69.67300   4.0896  26303.61133
  0.7060   0.1620  69.56960   3.9701  26303.61328
  1.3604   0.1910  69.10825   3.9903  26303.61328
  0.5175   0.2113  69.27570   4.2276  26303.61523
  0.8892   0.3215  69.28750   4.0761  26303.61523
  1.2295   0.1359  69.02535   3.8388  26303.61719
  0.8264   0.2287  69.29255   3.8539  26303.61719
  1.5383   0.3911  68.97445   3.9751  26303.61914
  0.7897   0.2722  69.56685   3.9650  26303.61914
  0.1929   0.2345  69.27770   4.1266  26303.62109
  1.0463   0.3157  69.48560   4.0812  26303.62109
  0.4547   0.2983  69.19495   4.0357  26303.62305
  0.7374   0.4665  69.49215   4.1721  26303.62305
  0.6170   0.4520  69.57080   4.2579  26303.62500
  0.2191   0.2519  70.00675   4.2377  26303.62500
  0.3168   0.2519  69.42625   4.4195  26303.62695
  0.6798   0.2113  69.84540   4.1973  26303.62695
  0.6170   0.2171  68.94805   4.2175  26303.62695
  0.3168   0.2171  69.41800   4.0559  26303.63086
  1.2871   0.4143  69.54720   3.7597  26303.63086
  0.0987   0.1707  69.66145   4.2276  26303.63086
  0.0830   0.3360  69.47560   4.0761  26303.63281
  0.6484   0.4694  69.58395   4.1872  26303.63281
  1.1352   0.4433  69.40220   4.2377  26303.63477
  0.7269   0.5825  69.46915   4.2125  26303.63477
  0.6222   0.4056  69.11540   3.9347  26303.63672
  0.1214   0.1205  69.54110   4.2512  26303.63477
  0.4844   0.0586  69.67285   4.0896  26303.64062
  0.5542  -0.0381  69.77655   4.0761  26303.64062
  0.8473   0.0393  69.89090   3.8203  26303.64258
  0.4023  -0.0613  69.48685   3.9297  26303.64258
  0.7374  -0.0410  69.50655   3.8842  26303.64453
  0.7217  -0.0903  69.32770   3.8438  26303.64453
  0.7217   0.0663  69.30165   3.7933  26303.64648
  0.2767  -0.0845  69.75680   3.8893  26303.64648
 -0.2730  -0.0845  69.63285   3.8438  26303.64844
 -0.2416  -0.0497  70.03600   3.9953  26303.64844
  0.0237  -0.0767  69.31535   4.0761  26303.65039
  0.3308  -0.1154  70.38775   3.9415  26303.65039
  0.7077  -0.1889  69.89520   3.8068  26303.65039
  0.2348  -0.2614  69.75195   3.8337  26303.65234
  0.0778  -0.4151  69.37260   3.6115  26303.65625
  0.2139  -0.3339  69.18575   4.0256  26303.65625
 -0.2468  -0.2643  69.45040   3.9297  26303.65625
  0.3657  -0.2063  69.47095   3.9448  26303.65820
 -0.0217  -0.2817  69.66810   4.1165  26303.66016
 -0.3881  -0.3049  68.57735   3.7933  26303.66016
 -0.4021  -0.1657  69.66960   3.7664  26303.66211
  0.2819   0.0083  69.53865   3.8001  26303.66211
  0.5332   0.0083  69.30360   3.6587  26303.66406
 -0.0322  -0.0845  69.20445   3.9196  26303.66406
  0.4128  -0.0352  69.31650   3.8287  26303.66406
  0.8211   0.0489  69.59585   3.8893  26303.66602
  0.5175   0.0199  69.23490   3.8640  26303.66797
  0.8473   0.0982  69.38915   3.9903  26303.66797
  0.6798   0.2790  69.41075   3.9617  26303.66992
  0.6798   0.2983  69.27545   4.5003  26303.66992
  0.2610   0.3563  69.33050   4.3589  26303.67188
  0.3605   0.3360  69.57375   4.2074  26303.67188
  0.4181   0.3331  69.54835   3.8994  26303.67188
 -0.1002   0.3476  69.56280   4.2024  26303.67383
  0.4076   0.4317  69.73875   4.0610  26303.67578
  0.3343   0.3737  69.74185   4.0711  26303.67578
 -0.2416   0.1591  69.51785   4.2714  26303.67773
  0.0935  -0.0787  69.83400   4.2478  26303.67773
  0.2750  -0.1541  69.90305   4.1300  26303.67969
  0.3657  -0.2237  69.66845   3.8135  26303.67969
  0.8054  -0.1019  69.85465   3.8943  26303.68164
  0.3134  -0.1570  69.66015   3.8236  26303.68164
 -0.2573  -0.2672  70.30140   3.8186  26303.68359
  0.4076  -0.0816  69.91500   4.0913  26303.68359
  0.7374  -0.0004  69.84335   3.9398  26303.68555
  0.9520   0.0112  69.85340   3.8287  26303.68555
  0.8421  -0.1599  69.67010   4.0862  26303.68750
  0.3448  -0.2411  69.64925   4.1216  26303.68750
  0.5960  -0.2469  69.66370   3.7799  26303.68750
  0.6065  -0.2179  69.63795   3.7933  26303.68945
  0.1772  -0.3861  68.93975   3.9347  26303.69141
  0.3448  -0.2643  69.56380   3.9701  26303.69141
  0.6746  -0.2846  70.01960   4.1165  26303.69336
  0.5489  -0.1222  69.58545   3.9499  26303.69336
  0.0987  -0.0178  69.36810   4.0610  26303.69531
  0.1982  -0.0613  69.19520   3.9398  26303.69531
  0.4966  -0.0004  69.55935   3.9499  26303.69531
  1.0724   0.0141  69.28645   3.9398  26303.69727
  0.7566   0.0663  69.54830   3.9819  26303.69727
  0.3971   0.0547  69.46685   3.9246  26303.69922
  0.6589   0.1939  69.66795   3.9549  26303.70117
  0.7845   0.1243  68.57755   3.7529  26303.70117
  0.5193   0.0586  69.27890   4.1233  26303.70312
  0.8683   0.0354  69.27940   3.7731  26303.70312
  0.8054  -0.0033  69.06170   3.8539  26303.70312
  0.4442   0.1127  69.29420   4.0711  26303.70508
  0.2976   0.1678  69.29940   3.7378  26303.70703
  0.3291   0.1040  69.10860   4.0206  26303.70703
  0.4809   0.0953  68.89755   4.1771  26303.70898
 -0.1316   0.0518  69.18445   4.1771  26303.70898
 -0.0740   0.0431  69.64745   4.0559  26303.71094
  0.2610   0.0083  69.44170   3.9751  26303.71094
  0.2296  -0.0033  68.91175   3.8135  26303.71094
  0.5018  -0.0758  69.09730   3.6570  26303.71289
  0.8683   0.0083  69.15470   4.3253  26303.71289
  0.4634   0.1475  69.13300   3.8809  26303.71289
  0.6868   0.1591  69.15335   3.9011  26303.71680
  0.2505   0.1417  69.09225   3.9751  26303.71680
  0.1511   0.1678  69.26910   3.7327  26303.71875
  0.4442   0.0982  69.38385   3.9145  26303.71875
  0.4076  -0.0381  69.31630   3.9145  26303.72070
  0.8264   0.1127  68.95515   3.9953  26303.72070
  0.7147   0.0161  69.07125   3.8607  26303.72461
  0.6030  -0.0187  69.43175   4.0088  26303.72461
  0.5803  -0.2382  68.85640   3.6974  26303.72461
  0.1982  -0.3252  69.37425   3.9398  26303.72461
  0.3186  -0.2846  69.18925   3.9246  26303.72656
  0.1197  -0.2759  69.19010   4.0509  26303.72656
  0.0045  -0.3368  69.09040   3.9802  26303.72656
 -0.2730  -0.4470  69.08160   4.0307  26303.72852
 -0.3148  -0.4673  69.80570   4.0458  26303.73242
 -0.1787  -0.4093  69.61830   3.7428  26303.73242
 -0.0845  -0.2991  69.08435   4.0307  26303.73438
 -0.5871  -0.4006  68.99330   3.8337  26303.73438
 -0.4789  -0.4170  68.77110   3.8674  26303.73633
  0.5123  -0.3745  69.00650   3.8876  26303.73633
  0.4564  -0.3165  69.15200   3.9549  26303.74023
  0.8054  -0.2121  69.13715   3.9213  26303.74023
  1.0934  -0.1512  68.73185   3.8186  26303.74023
  0.6013  -0.0845  68.56930   3.8034  26303.74023
  0.3099  -0.0574  68.67035   4.0559  26303.74219
  0.5332   0.2519  68.52325   3.8539  26303.74219
  0.3657   0.2171  68.18565   3.9953  26303.74414
  0.1633   0.1978  68.77700   3.8607  26303.74414
 -0.3393   0.2751  68.67175   4.2377  26303.74414
 -0.0880   0.2365  68.92345   4.2579  26303.74414
  0.2296   0.1765  68.92500   3.9448  26303.74805
  0.2715   0.1330  68.54710   3.7428  26303.74805
  0.5908   0.1243  68.89390   3.8236  26303.75000
 -0.0217   0.1359  68.71625   3.9044  26303.75000
  0.7479   0.1185  68.80865   3.8539  26303.75195
  0.7217  -0.1077  68.93785   3.7933  26303.75195
  0.8787  -0.0439  68.56660   3.9751  26303.75391
  1.0515  -0.0613  68.64535   4.0004  26303.75391
  0.8683   0.0199  68.91680   3.9448  26303.75586
  0.6379   0.0083  68.54200   3.7024  26303.75586
  0.2244   0.0315  68.73185   3.8590  26303.75781
  0.2453   0.1359  68.92090   3.7681  26303.75781
  0.0673   0.2345  68.84255   4.0913  26303.75977
  0.4390   0.0576  68.68375   3.8489  26303.75977
  0.3657  -0.0458  69.04710   3.8135  26303.75977
  0.0830  -0.1715  68.19770   3.7529  26303.76172
 -0.0950  -0.2353  68.91040   4.1367  26303.76367
 -0.4370  -0.2314  68.69900   4.2175  26303.76367
  0.5053  -0.0381  68.92730   4.1098  26303.76562
  0.5332   0.0741  68.93205   3.8135  26303.76562
  1.0044   0.0344  68.94220   4.1620  26303.76758
  0.9468   0.1272  68.64870   3.8590  26303.76758
 -0.0950  -0.0062  68.54260   3.9802  26303.76953
 -0.5452  -0.2324  68.89045   4.0812  26303.76953
 -0.0740  -0.2150  68.45900   4.0206  26303.77148
  0.4390  -0.1135  68.54915   3.7226  26303.77148
  0.5751   0.1011  68.53815   4.1367  26303.77344
  0.2819  -0.0845  68.57210   3.6317  26303.77344
  0.3517  -0.0535  68.44055   3.7866  26303.77539
  0.6519  -0.0458  68.57585   3.9011  26303.77539
  0.9032   0.0083  68.19845   3.7529  26303.77539
  0.5803  -0.1135  68.91880   3.9145  26303.77734
  0.7269  -0.1048  68.76580   3.6368  26303.77930
  0.6275  -0.1947  68.65845   3.9549  26303.77930
  0.5751  -0.3397  68.75020   3.8337  26303.78125
  0.9677  -0.1744  68.55725   4.0307  26303.78125
  0.4704  -0.0961  68.91050   3.9549  26303.78320
  0.1249  -0.1019  68.89045   3.9246  26303.78320
 -0.2991  -0.1135  68.54535   3.8943  26303.78516
  0.2348   0.0605  68.72530   3.8640  26303.78516
  0.3343  -0.0787  68.37980   3.8186  26303.78711
  0.8107  -0.1193  68.54930   3.9600  26303.78711
  0.6536   0.2142  68.72340   4.1872  26303.78906
  0.3866   0.1852  68.52275   4.0913  26303.78906
 -0.0112   0.1669  69.01785   3.9751  26303.79102
  0.2610   0.0934  68.55840   4.1704  26303.79102
 -0.0950   0.2461  68.18830   4.2276  26303.79297
  0.2401   0.3099  68.52740   3.9549  26303.79297
  0.2121   0.2751  68.31350   3.9953  26303.79492
  0.2191   0.4491  68.43265   3.8943  26303.79492
  0.8892   0.5216  68.28225   3.9751  26303.79688
  0.2819   0.6289  68.18685   4.1468  26303.79688
  0.2872   0.5448  68.45460   4.1115  26303.79883
  0.3186   0.3215  68.55910   3.9448  26303.79883
  0.1406   0.2954  68.82445   4.2276  26303.80078
 -0.0688   0.2403  68.56985   4.1165  26303.80078
 -0.2625   0.2519  68.90890   3.9145  26303.80273
 -0.4719   0.2519  68.94365   4.3387  26303.80273
  0.0097   0.0663  68.55985   3.9751  26303.80469
  0.4756   0.1997  68.47645   3.9701  26303.80469
  0.3134   0.1301  68.75320   3.9246  26303.80664
  0.1563   0.1620  69.00285   3.8388  26303.80664
  0.2453   0.1011  68.46620   3.7984  26303.81055
  0.8578   0.1591  68.64010   4.1317  26303.81055
  0.5699   0.0866  68.45495   3.8590  26303.81250
  0.2296   0.0315  68.54885   3.9448  26303.81250
 -0.5975  -0.0458  68.79130   4.1637  26303.81250
  0.2296   0.0779  68.56830   4.2377  26303.81445
  0.0935   0.0315  68.89910   4.1973  26303.81641
  0.0237   0.0509  68.55470   3.9280  26303.81836
  0.2819   0.1437  68.65990   3.9280  26303.81836
  0.2924   0.0605  68.27285   4.5761  26303.81836
  0.4338   0.0315  68.91605   4.5963  26303.82031
  0.2244   0.0228  68.90590   4.6619  26303.82031
  0.1615   0.0054  68.91550   4.6670  26303.82031
 -0.2206  -0.0468  68.72330   4.6266  26303.82227
 -0.0374  -0.0323  68.83045   4.7074  26303.82422
  0.3448  -0.0961  68.54465   4.6619  26303.82422
  0.4704  -0.0149  68.74745   4.5306  26303.82617
  0.8630   0.0141  69.10545   4.5458  26303.82617
  0.4704   0.0605  69.11360   4.6114  26303.82812
 -0.0636  -0.0613  68.83800   4.6518  26303.82812
 -0.1526  -0.1077  68.80980   4.7023  26303.82812
 -0.2573  -0.1570  68.89260   4.5912  26303.83008
  0.4704  -0.0497  68.99615   4.5660  26303.83203
  0.0516   0.0170  68.64445   4.6266  26303.83203
 -0.1020   0.0354  68.78210   4.6552  26303.83398
  0.1772   0.1359  68.56375   4.7831  26303.83398
  0.1563  -0.0033  68.89790   4.6417  26303.83594
  0.3657  -0.0497  68.90025   4.6619  26303.83594
  0.1877   0.0634  68.72025   4.6417  26303.83594
  0.4390   0.0431  68.92980   4.5912  26303.83789
  0.6117   0.0489  68.47400   4.6367  26303.83984
  0.5437   0.1069  68.55585   4.5862  26303.83984
  0.4181   0.0112  68.74280   4.5811  26303.84180
  0.7845   0.0953  68.83200   4.6569  26303.84180
 -0.0217   0.1301  68.71800   4.7730  26303.84375
  0.1493   0.1475  69.25915   4.6552  26303.84375
  0.8683   0.1939  68.19925   4.5205  26303.84570
  0.3657   0.0547  68.20935   4.4599  26303.84570
  0.5332   0.0470  68.91535   4.6956  26303.84961
  0.6798   0.1166  68.69830   4.6350  26303.84961
  0.2819   0.0122  68.43560   4.6687  26303.84961
  0.3081   0.0112  68.72660   4.5306  26303.84961
  0.4809   0.0373  68.44195   4.5407  26303.85156
  0.6484  -0.0323  68.62745   4.5660  26303.85156
  0.8735   0.0489  68.35980   4.5559  26303.85156
  0.9049   0.0605  68.47345   4.6114  26303.85352
  0.9311   0.2519  68.94035   4.6821  26303.85547
  0.5228   0.0547  68.54980   4.5710  26303.85547
  0.7479   0.0982  68.63235   4.5761  26303.85742
  1.0463   0.0634  68.73085   4.5407  26303.85742
  0.9939   0.0025  68.84540   4.6417  26303.85938
  0.4704  -0.1541  68.83125   4.5862  26303.85938
  0.3238  -0.4093  69.00925   4.4801  26303.85938
  0.0045  -0.3136  68.47415   4.5306  26303.86133
  0.7426  -0.1927  68.55815   4.5609  26303.86523
  0.7566  -0.1734  68.79845   4.4801  26303.86523
  0.1354  -0.1773  68.94795   4.6013  26303.86328
  0.0516  -0.1657  68.56905   4.5811  26303.86523
 -0.1997  -0.4731  68.38090   4.4902  26303.86719
