 X_force  Z_force    lambda  Y_force    time(sec)
  0.8892  -0.1193  42.42565   3.6519  26415.67773
  1.0497   0.1166  42.34335   3.8472  26415.67969
  0.7496   0.0199  42.13190   3.5240  26415.67969
  0.4338  -0.1454  42.35620   3.4600  26415.67969
  0.7531  -0.2063  42.57095   3.2934  26415.68164
  0.5803  -0.3745  42.28890   3.4146  26415.68359
  0.2924  -0.5021  42.46400   3.2227  26415.68359
  0.4913  -0.4325  42.65470   3.1974  26415.68555
  0.3919  -0.3977  42.20165   3.4651  26415.68555
  0.3587  -0.3126  42.37295   3.3826  26415.68750
  0.2610  -0.2701  41.98635   3.3489  26415.68750
  0.5751  -0.3977  42.72300   3.3893  26415.68945
  0.3134  -0.3600  42.82365   3.4600  26415.68945
  0.2662  -0.2759  42.65645   3.3439  26415.69141
  0.3081  -0.3571  42.19405   3.2984  26415.69141
 -0.0112  -0.4934  42.62210   3.5004  26415.69336
  0.3343  -0.3281  42.36240   3.5812  26415.69336
  0.4547  -0.2904  42.73355   3.6216  26415.69531
  0.4564  -0.2855  42.37845   3.5846  26415.69531
  0.0027  -0.3010  42.49435   3.1671  26415.69531
  0.0516  -0.3745  41.65565   3.6923  26415.69727
  1.0881  -0.3107  42.71250   3.7529  26415.69922
  0.9573  -0.3542  42.42580   3.9953  26415.69922
  0.4338  -0.4412  42.42335   4.1822  26415.70117
  0.5280  -0.4441  42.45555   3.9549  26415.70117
  0.4844  -0.3087  42.50915   3.9819  26415.70312
  0.4564  -0.3010  42.84145   4.0088  26415.70312
  0.5193  -0.3126  42.61000   4.0155  26415.70508
  0.6379  -0.2778  42.37280   4.0088  26415.70508
  0.4215  -0.3513  42.21345   4.1704  26415.70898
 -0.2834  -0.3513  42.36000   4.0761  26415.70703
  0.0516  -0.2005  42.34020   4.2377  26415.70898
  0.3657  -0.2701  42.60330   4.0896  26415.70898
  0.2052  -0.3087  42.36155   3.9953  26415.71094
  0.2191  -0.2391  42.60475   4.0088  26415.71094
  0.5960  -0.2043  42.35020   4.1031  26415.71094
  0.6798  -0.2411  42.44330   4.1266  26415.71289
  1.0253  -0.2150  42.64725   4.0509  26415.71484
  1.0724  -0.1338  41.74355   4.0054  26415.71484
  0.6432  -0.1657  42.55305   4.0862  26415.71680
 -0.0950  -0.1947  42.20620   4.2377  26415.71680
  0.3657  -0.1309  41.64830   4.0963  26415.71875
  0.0307  -0.1425  42.39485   4.0963  26415.71875
  0.0935  -0.3010  42.23195   4.0357  26415.71875
  0.2331  -0.4054  42.35745   4.0425  26415.72070
  0.7775  -0.3551  42.12370   4.0694  26415.72461
  0.3029  -0.2662  42.35315   4.1165  26415.72461
  0.9049   0.0054  42.34340   4.1923  26415.72461
  1.0881   0.0866  42.53395   4.1670  26415.72461
  0.8316   0.0228  42.34305   4.1973  26415.72656
  0.8892  -0.0816  42.16385   4.0761  26415.72656
  0.5123  -0.0845  42.71570   4.4195  26415.72852
  0.7112  -0.0671  42.37330   4.1872  26415.72852
  0.5332  -0.0468  42.62835   4.1620  26415.73242
  0.5332  -0.0990  42.26490   4.1115  26415.73242
  0.1301  -0.2527  42.26385   4.1670  26415.73438
 -0.1735  -0.4151  42.16475   4.1266  26415.73438
  0.4599  -0.3194  42.45405   4.0206  26415.73633
  0.1772  -0.3397  42.45730   4.0862  26415.73633
 -0.5347  -0.4557  42.96950   4.0829  26415.74023
  0.0446  -0.3899  42.60800   3.9347  26415.74023
  0.8159  -0.2875  42.32335   4.0458  26415.74023
  0.2610  -0.2585  42.35845   3.9347  26415.74023
  0.6589  -0.2739  42.20835   4.0896  26415.74219
  0.3029  -0.2430  42.49695   4.0492  26415.74219
  0.3657  -0.3513  42.61015   4.0357  26415.74414
  0.1092  -0.3977  42.56050   4.0206  26415.74414
  1.1248  -0.2266  42.28670   4.0913  26415.74609
  0.5908  -0.1077  42.35450   4.0761  26415.74609
  1.1614   0.0402  42.08430   4.0862  26415.74805
  1.0044  -0.0381  42.07470   4.1569  26415.74805
  0.7426  -0.0497  42.34565   4.1165  26415.75000
  0.6065  -0.1599  42.21050   4.1973  26415.75000
 -0.1316  -0.2614  42.11665   4.1771  26415.75195
  0.5018  -0.0874  42.37515   4.3135  26415.75195
  0.5646  -0.0410  42.45080   3.8893  26415.75391
  0.6013  -0.0613  42.20425   3.5762  26415.75391
  0.8578   0.1301  42.47345   3.4954  26415.75586
  0.7845   0.0547  42.25835   3.4095  26415.75586
  0.3727  -0.0342  41.91605   3.3018  26415.75781
  0.1284  -0.0922  42.26005   3.4903  26415.75781
  0.0935  -0.1425  42.37175   3.5711  26415.75977
 -0.2311  -0.1599  41.80990   3.7428  26415.75977
 -0.2625  -0.1425  42.73835   3.6115  26415.76172
 -0.2136  -0.0226  41.90190   3.5442  26415.75977
 -0.0391   0.0045  42.62555   3.7260  26415.76367
  0.2191   0.0692  42.37580   3.8438  26415.76367
 -0.1735   0.0518  42.64350   3.6014  26415.76562
  0.2715   0.0083  42.16955   3.7630  26415.76562
  0.4547   0.0112  42.08585   3.5610  26415.76758
  0.5960   0.0547  42.02245   3.8236  26415.76758
  0.7479  -0.0265  42.01985   3.5762  26415.76953
  0.3029  -0.0961  42.37805   3.3287  26415.76953
  0.3343  -0.3803  41.99395   3.2681  26415.77148
 -0.3986  -0.3281  41.83085   3.4196  26415.77148
  0.7740  -0.1802  42.38080   3.5206  26415.77344
  0.3709  -0.1541  41.82580   3.3792  26415.77344
  0.4390  -0.1773  41.91035   3.4550  26415.77539
  0.4338  -0.2179  42.28265   3.5610  26415.77539
  0.0568  -0.1338  42.13000   3.6873  26415.77734
  0.3936  -0.0806  42.38055   3.5509  26415.77539
  0.1423  -0.1309  42.14390   3.5307  26415.77930
 -0.2101  -0.1773  41.99110   3.5509  26415.77930
 -0.1997  -0.1309  41.98150   3.8337  26415.78125
  0.0656   0.0083  42.13230   3.6385  26415.78125
  0.1912   0.0470  42.25145   3.7058  26415.78320
  0.4704   0.0045  42.59290   3.6789  26415.78320
  0.4861  -0.0497  42.17410   3.4651  26415.78516
  0.6013  -0.0961  42.27405   3.6065  26415.78516
  0.6170  -0.0381  42.06930   3.4701  26415.78711
 -0.1002  -0.1773  41.93375   3.6216  26415.78711
  0.1406  -0.1454  42.38240   3.6469  26415.78906
  0.0307  -0.2411  42.40135   3.4701  26415.78906
  0.6589   0.1011  41.99720   3.6115  26415.79102
  0.0097   0.1939  41.65770   3.4499  26415.79102
  0.8822   0.3602  42.38830   3.7125  26415.79102
  1.2173   0.3989  42.50030   3.7193  26415.79102
  0.9171   0.4762  42.11405   3.7125  26415.79492
  1.1719   0.4288  42.53625   3.8034  26415.79492
  0.4913   0.2461  42.37660   4.0559  26415.79688
  0.2505   0.2809  42.36240   3.7681  26415.79688
 -0.3253   0.1649  42.44540   3.7580  26415.79883
  0.1301   0.1823  42.71875   3.8085  26415.79883
  0.1144   0.1591  41.64095   3.8943  26415.79883
  0.1144   0.1185  42.73220   3.6014  26415.80078
  0.7007   0.1649  42.65020   3.7024  26415.80273
  0.2505   0.0170  42.36510   3.8590  26415.80273
  0.3448   0.0199  42.24135   3.5105  26415.80469
  0.3448   0.0045  42.25095   3.2816  26415.80469
  0.1703   0.0083  41.98575   3.3287  26415.80664
  0.5699   0.0866  42.18110   3.7580  26415.80664
 -0.1369   0.0402  42.36300   4.0408  26415.81055
 -0.0322   0.0315  42.38810   3.6065  26415.81055
  0.0097  -0.0729  42.38055   3.6317  26415.81250
  0.7007  -0.0845  43.09960   3.4903  26415.81250
  0.3657   0.0045  42.85445   3.7664  26415.81250
  0.0935  -0.0265  42.61790   3.6115  26415.81445
  0.4547  -0.0700  42.55015   3.4247  26415.81641
  0.5018  -0.1425  42.45955   3.7125  26415.81641
  0.3448  -0.1280  42.57170   3.4903  26415.81836
  0.5803  -0.0758  42.38695   3.5358  26415.81836
  0.3500  -0.0004  42.10300   3.6418  26415.82031
  0.5489   0.0576  42.53765   3.7024  26415.82031
  0.2610  -0.0265  42.20265   3.5812  26415.82031
  0.1982  -0.2469  42.36400   3.4903  26415.82227
  0.3238  -0.0265  42.39685   3.3489  26415.82422
  0.0097  -0.1657  42.38620   3.3422  26415.82227
  0.0656  -0.0806  42.26210   3.3287  26415.82617
  0.2662   0.1591  42.64570   3.4954  26415.82617
  0.5123   0.0460  42.36675   3.7479  26415.82812
  0.7688   0.0199  42.28260   3.5812  26415.82812
  0.3866  -0.1193  42.66905   3.6772  26415.82812
  0.5437  -0.0932  42.67215   3.4903  26415.83008
 -0.0688  -0.0845  42.57270   3.6166  26415.83203
  0.5960   0.0779  42.74865   3.7125  26415.83203
  0.3343  -0.2527  42.57080   3.7226  26415.83398
  0.4181  -0.1541  42.28910   3.6317  26415.83398
  0.1354  -0.1251  42.20190   3.3186  26415.83594
 -0.1421  -0.1048  42.02790   3.5408  26415.83594
 -1.0477  -0.2063  42.28330   3.8085  26415.83594
 -0.7336  -0.2063  42.10225   3.8438  26415.83789
  0.6275  -0.1164  42.17665   3.7630  26415.83984
  0.5437  -0.1889  42.14330   3.4297  26415.83984
  0.2610  -0.1270  42.36180   3.4903  26415.84180
  0.8526   0.1620  41.92800   3.5560  26415.84375
  0.4861   0.1678  42.10140   3.5964  26415.84375
  0.5751  -0.0439  42.18130   3.7984  26415.84570
  0.0935  -0.1193  42.00960   3.7597  26415.84961
  0.0656  -0.1309  42.36745   3.6115  26415.84961
 -0.2485  -0.1657  42.25215   3.6250  26415.84961
 -0.5138  -0.2121  42.37185   3.7681  26415.84961
 -0.4300  -0.2324  42.11085   3.5610  26415.85156
  0.1877  -0.0787  42.53905   3.7125  26415.85156
  0.1354  -0.0845  42.02745   3.3691  26415.85352
  0.5280  -0.1454  42.07300   3.4297  26415.85352
  0.3866  -0.1135  42.20175   3.5004  26415.85547
  0.5123  -0.0932  42.02105   3.5206  26415.85547
  1.0096  -0.2295  42.01160   3.3792  26415.85742
  0.6117  -0.2614  42.08930   3.3994  26415.85742
  0.4146  -0.3203  42.24190   3.7125  26415.85938
 -0.5138  -0.2353  42.34295   3.6923  26415.85938
  0.1144  -0.1811  42.10620   3.7529  26415.85938
  0.3657  -0.1077  41.99080   3.9852  26415.86133
 -0.5557  -0.2701  41.98980   4.0559  26415.86328
  0.7531  -0.2701  42.19740   3.9650  26415.86328
  0.7531  -0.1367  42.00195   4.0711  26415.86523
 -0.0322  -0.2266  41.98935   4.1115  26415.86523
  0.3552  -0.1309  42.16975   4.2630  26415.86719
  0.5437  -0.2614  42.19390   4.1317  26415.86719
  0.0568  -0.4963  42.11630   4.0711  26415.86719
 -0.2939  -0.3861  42.27170   4.0357  26415.86914
  0.4983  -0.1657  41.89400   4.0492  26415.86914
  0.5681  -0.0690  42.14925   4.1502  26415.86914
 -0.4195  -0.3658  42.28290   4.0256  26415.87500
 -0.2101  -0.4818  42.02935   4.1367  26415.87500
  0.4023  -0.4006  42.37500   3.9953  26415.87500
  0.5751  -0.3899  42.47170   4.0223  26415.87695
  0.8822  -0.2159  42.10965   3.9415  26415.88086
  0.7985  -0.1309  42.21465   4.0694  26415.88086
  0.6484  -0.0613  41.65510   4.1165  26415.88086
  0.8613  -0.1541  41.87360   4.1367  26415.88086
  0.3029  -0.0729  42.37075   4.0963  26415.88281
  0.8578  -0.1773  41.84465   4.2175  26415.88281
  1.5663  -0.1154  42.10540   4.1435  26415.88477
  1.3918  -0.1463  41.75025   3.9886  26415.88477
  1.0044  -0.0381  41.81595   4.0862  26415.88867
  1.0096  -0.0555  41.99695   4.1670  26415.88867
  0.9206  -0.1222  42.37170   4.0357  26415.89062
  0.0359  -0.1686  42.27385   4.1115  26415.89062
  0.6379  -0.0932  42.35710   4.1266  26415.89258
  0.6222  -0.1164  42.27505   4.1317  26415.89258
 -0.0322  -0.2237  41.98315   4.0761  26415.89453
  0.6275  -0.1599  42.35415   4.3286  26415.89453
  0.6589  -0.1164  42.18100   4.1872  26415.89648
  0.2401  -0.3745  42.28605   4.1165  26415.89648
 -0.0636  -0.4673  42.11320   4.0509  26415.89844
  0.9154  -0.2846  42.28865   3.9751  26415.89844
 -0.0793  -0.2991  42.35495   4.0812  26415.90039
 -0.0688  -0.2092  42.18000   4.1468  26415.90039
 -0.5975  -0.2933  42.40230   4.2781  26415.90234
 -0.1718  -0.2778  42.12000   4.1098  26415.90039
  0.1563  -0.2237  42.36985   4.2781  26415.90430
  0.9520   0.0547  42.72170   3.8135  26415.90430
  0.7845   0.1011  42.34820   3.6519  26415.90625
  0.4844   0.0586  42.35850   3.6452  26415.90625
 -0.1857  -0.0381  42.47380   3.6115  26415.90820
 -0.1648  -0.0806  42.00760   3.6317  26415.90820
 -0.3951  -0.0806  42.60630   3.5981  26415.91211
 -0.1718  -0.0458  42.14955   3.7125  26415.91211
  0.0656  -0.0767  42.46540   3.6654  26415.91211
 -0.3044  -0.0458  42.15395   3.6519  26415.91211
 -0.1369  -0.0033  42.27005   3.7580  26415.91406
  0.2872  -0.0207  41.73935   3.5459  26415.91602
 -0.1159  -0.0613  42.15540   3.9213  26415.91602
  0.0865  -0.1386  42.00155   3.6452  26415.91602
 -0.2765  -0.2043  41.98175   3.4028  26415.91992
  0.1354  -0.1850  41.98355   3.3287  26415.91992
 -0.1212  -0.2295  41.98110   3.3439  26415.92188
 -0.1578  -0.1599  42.34750   3.3186  26415.92188
 -0.3183  -0.2623  42.35290   3.9751  26415.92383
  0.3238  -0.1077  42.70765   4.1973  26415.92383
 -0.2834  -0.0381  41.99760   4.2882  26415.92578
 -0.0950   0.0393  42.11145   4.3993  26415.92773
  0.6798   0.3563  41.99940   4.1637  26415.92773
  0.0568   0.3041  42.08705   3.7277  26415.92773
 -0.4667   0.1243  41.92925   3.8186  26415.92969
 -0.3044  -0.0091  42.10560   3.8691  26415.92969
  0.4076   0.0721  42.36995   3.9044  26415.93164
  1.2661   0.1939  41.65030   3.7731  26415.93164
  0.9782   0.1069  42.09955   3.7630  26415.93359
  1.2242   0.1127  42.16845   3.6418  26415.93359
  1.4336   0.0895  42.00980   3.4499  26415.93555
  0.3866  -0.1541  42.25290   3.5779  26415.93555
  0.7077  -0.1541  42.24510   3.4701  26415.93750
  0.7496  -0.0845  42.25080   3.6048  26415.93750
  0.7897   0.0489  41.99305   3.3439  26415.93945
  0.6222   0.1069  42.25395   3.8438  26415.93945
  0.1615   0.0605  42.19145   3.6166  26415.94141
 -0.0165  -0.0787  41.99625   3.8994  26415.94141
  0.2244  -0.1309  42.11185   3.5358  26415.94336
  0.5018  -0.0265  42.36395   3.6923  26415.94336
  0.1144  -0.0265  42.02445   3.7529  26415.94531
 -0.0426  -0.0787  41.81410   3.6721  26415.94531
  0.0027  -0.1270  42.35695   3.7058  26415.94727
  0.3797  -0.0922  42.61530   3.4567  26415.94727
  0.0446  -0.2198  41.90655   3.5644  26415.94727
 -0.3881  -0.2237  42.30225   3.8135  26415.94922
 -0.3881  -0.1686  42.11695   3.4853  26415.95117
 -0.0322  -0.2324  42.11025   3.6317  26415.95117
  0.4006  -0.1811  42.26850   3.7327  26415.95312
  0.2819  -0.3165  42.27240   3.3961  26415.95312
 -0.1787  -0.3745  42.37510   3.5711  26415.95508
 -0.4440  -0.2894  42.25500   3.5779  26415.95508
 -0.0740  -0.2353  42.46625   3.4701  26415.95703
 -0.7965  -0.3977  42.46190   3.6721  26415.95703
 -0.6604  -0.3426  42.36570   3.5156  26415.95898
 -0.3724  -0.3600  42.17400   3.6620  26415.95898
  0.4285  -0.2150  42.27015   3.7176  26415.96094
  0.3395   0.0257  42.01905   3.7984  26415.96289
  0.3797   0.2674  42.24670   3.7597  26415.96289
  0.2121   0.2133  42.01775   3.7529  26415.96289
  1.1614   0.3215  42.71265   3.8135  26415.96680
 -0.4928   0.1823  42.39025   3.9852  26415.96680
 -0.4353   0.0344  42.19560   4.0256  26415.96875
 -0.7336  -0.0294  42.29350   3.9044  26415.96875
 -0.3096  -0.1193  42.12310   3.6317  26415.96875
  0.0045  -0.1686  42.01455   3.6115  26415.97070
 -0.3934  -0.2469  42.38730   3.7681  26415.97266
  0.1493  -0.1425  42.62460   3.5981  26415.97461
  0.1563  -0.0091  42.35335   3.4499  26415.97461
  0.3448  -0.0033  42.36405   3.4769  26415.97461
  0.3029   0.0431  42.00150   3.6923  26415.97656
  0.3552   0.0663  42.55560   3.5206  26415.97656
  0.2610   0.0605  42.55015   3.6115  26415.97852
 -0.6255   0.0006  42.24695   3.8337  26415.97852
 -0.4440  -0.0303  42.24505   3.9011  26415.97852
 -0.3306   0.0257  41.98890   3.6519  26415.98047
 -0.3410   0.0605  42.16740   3.6519  26415.98242
  0.5542   0.1359  42.28090   3.7479  26415.98242
  0.6798   0.0605  42.37135   3.7984  26415.98438
  0.3378   0.0857  42.38060   3.8741  26415.98438
 -0.0531   0.1553  42.62340   3.7799  26415.98438
  0.1144   0.2519  41.98775   4.3185  26415.98633
  0.3866   0.3254  42.25105   3.7395  26415.99023
  0.3919   0.4027  42.27160   3.7832  26415.98828
  0.1301   0.2780  42.56490   3.7630  26415.99023
  0.3448   0.1214  42.13870   3.6166  26415.99023
  0.0516  -0.0004  42.57395   3.6065  26415.99219
  0.2401  -0.0526  42.45790   3.7479  26415.99219
  0.6955  -0.0439  42.28155   4.2276  26415.99219
  0.6798  -0.2817  42.37325   4.1637  26415.99414
 -0.1473  -0.3919  42.72140   4.3488  26415.99609
  0.1982  -0.3107  42.37350   4.1670  26415.99609
  0.6903  -0.1425  42.02150   3.6115  26415.99805
  1.1824  -0.0226  42.39425   3.6654  26415.99805
  0.7356  -0.0381  42.24810   3.6789  26416.00000
  0.7897   0.0344  42.26680   3.8388  26416.00000
  0.8892   0.1040  42.18660   3.6418  26416.00000
  0.8840   0.0286  42.38285   3.4398  26416.00195
  0.6641  -0.1744  41.67205   3.3590  26416.00391
  0.3029  -0.0265  42.37180   3.6115  26416.00391
  0.4704  -0.0729  42.27155   3.7327  26416.00586
  0.6379  -0.0149  43.07260   4.1165  26416.00586
  0.3866  -0.0845  42.36375   3.5105  26416.00781
  0.1144  -0.0419  42.13315   3.6654  26416.00781
  0.7426   0.1011  42.02235   3.4600  26416.00781
  0.0411  -0.0613  42.31190   3.4752  26416.00977
  0.4599   0.0808  42.37710   3.5307  26416.01172
  0.1144   0.0228  42.20660   3.5610  26416.01172
  0.5646   0.0547  42.28320   3.6923  26416.01367
 -0.0112  -0.0352  42.37520   3.5055  26416.01367
