 X_force  Z_force    lambda  Y_force    time(sec)
  0.0150  -0.0961  64.27440   4.2680  26376.35742
 -0.0688  -0.0700  64.09045   4.3539  26376.35938
 -0.1787   0.0779  64.24410   4.4094  26376.35938
  0.5332   0.2055  63.53245   4.2579  26376.36133
  0.3762   0.0866  64.00390   4.0963  26376.36133
  0.6379   0.0460  63.91675   4.4448  26376.36328
  0.6955   0.1127  63.92190   4.3034  26376.36328
  0.3866   0.0431  63.90915   4.2832  26376.36523
 -0.1840   0.0605  64.16505   4.2478  26376.36523
  0.3378   0.1321  64.03305   4.2916  26376.36719
  0.8264   0.0779  63.94525   4.0357  26376.36719
  0.7287  -0.0187  63.93270   4.1973  26376.36914
  1.2033  -0.0903  64.10535   4.1468  26376.36914
  0.4704  -0.2701  64.27625   4.1771  26376.36914
  0.0725  -0.2121  64.39330   4.0425  26376.36914
  0.2680  -0.1270  64.03630   4.1771  26376.37305
  0.5611   0.0238  64.04510   4.0357  26376.37305
  0.0778   0.0257  63.93440   4.1216  26376.37500
  0.8107   0.0489  64.29975   4.3589  26376.37500
  0.0987  -0.0584  63.82245   4.3842  26376.37695
 -0.1630  -0.0932  64.08590   4.4902  26376.37695
  0.2976  -0.2237  64.07725   4.2529  26376.37891
  0.2121  -0.2507  63.92785   4.1569  26376.38086
 -0.0740  -0.3049  63.92185   4.3791  26376.38086
 -0.3672  -0.3397  63.50395   4.2781  26376.38086
  0.6519  -0.2198  63.93285   3.9078  26376.38281
  0.3936  -0.3474  63.67845   4.0896  26376.38281
  0.2261  -0.1618  63.90090   4.2647  26376.38477
 -0.3201  -0.3049  63.88790   4.1216  26376.38477
 -0.2363  -0.4006  64.07445   4.2327  26376.38672
 -0.0897  -0.1715  64.28905   4.1822  26376.38672
  0.0725  -0.3281  64.99640   4.8235  26376.38867
 -0.2259  -0.2614  64.10445   4.3943  26376.38867
  0.1668  -0.2295  63.92945   4.0559  26376.39062
  0.6589  -0.0845  63.57835   4.3791  26376.39062
  0.4442  -0.1222  64.27720   4.3539  26376.39258
  0.5070  -0.2092  64.11065   4.2933  26376.39258
  0.0254  -0.3078  64.20790   4.1115  26376.39453
  0.3500  -0.2295  64.03760   4.1367  26376.39453
  0.6065   0.0257  64.11115   4.1014  26376.39648
 -0.0688  -0.0758  63.91440   4.1822  26376.39648
 -0.3881  -0.2353  63.90470   4.3791  26376.39844
 -0.2834  -0.2082  64.15615   4.1233  26376.39844
  0.1772  -0.2817  64.44285   4.4296  26376.40039
  0.8054  -0.2701  64.29165   4.2579  26376.40039
 -0.0252  -0.2894  64.03185   4.1771  26376.40039
  0.2121  -0.1347  64.28540   4.1839  26376.40039
  0.2750  -0.2237  64.15605   4.2243  26376.40430
  0.2087  -0.1686  64.16605   4.2276  26376.40430
  0.8473  -0.2092  64.10525   4.1973  26376.40625
  0.8002  -0.3107  64.02420   3.9297  26376.40625
  0.5803  -0.3890  63.74655   4.0206  26376.40820
  0.2296  -0.4122  64.12055   4.1822  26376.40820
  0.1982  -0.3435  63.92910   4.1367  26376.41211
  0.3587  -0.5717  63.91890   3.9751  26376.41211
  0.5681  -0.4209  64.05420   4.2041  26376.41406
 -0.1369  -0.4402  64.18875   3.9751  26376.41406
 -0.2520  -0.3948  63.75130   4.0206  26376.41602
 -0.7022  -0.3310  63.92135   4.1014  26376.41602
 -0.1212  -0.2933  63.81525   4.1115  26376.41797
 -0.0531  -0.5137  63.57295   3.7731  26376.41797
 -0.1997  -0.5021  64.01395   4.0054  26376.41992
 -0.1054  -0.4499  63.89450   4.2983  26376.41992
  1.2033  -0.3745  64.26095   4.1165  26376.42188
  0.9939  -0.3194  64.28435   4.1569  26376.42188
  0.3291  -0.2266  64.19610   4.1216  26376.42578
 -0.1473  -0.1628  64.18095   4.2529  26376.42578
 -0.1630  -0.0613  64.09510   4.1367  26376.42773
 -0.1944   0.0054  63.76800   4.1418  26376.42773
 -0.2311   0.1330  64.11020   4.3034  26376.42969
 -0.0217   0.2142  64.10620   4.4397  26376.42969
  0.1144   0.2829  64.04490   4.4061  26376.42969
 -0.5557   0.1823  63.55230   4.2377  26376.43164
 -0.5347  -0.0613  63.90715   4.5407  26376.43359
  0.1284   0.1243  64.05025   4.3589  26376.43164
  0.0795   0.2481  64.17840   4.3589  26376.43555
  0.7217   0.2829  63.81565   4.3185  26376.43555
  0.2819   0.1736  63.83915   4.1216  26376.43750
  0.2348  -0.0468  63.82055   4.2125  26376.43750
  0.2034  -0.1541  63.55090   4.0105  26376.43750
  0.2296  -0.0903  63.83015   4.1367  26376.43945
 -0.4667  -0.1773  64.18155   4.2731  26376.44141
 -0.5975  -0.3165  64.09165   4.2175  26376.44141
 -0.4928  -0.3745  63.87665   4.4801  26376.44336
  0.2401  -0.3542  64.17865   4.1923  26376.44336
 -0.4981  -0.5021  63.83230   4.2529  26376.44531
 -0.3463  -0.3339  63.98880   4.3034  26376.44531
  0.4966  -0.2353  64.10130   4.1519  26376.44531
  0.8264  -0.0816  63.59305   4.1317  26376.44727
  0.4913  -0.1396  63.94495   3.9499  26376.44922
  0.0150  -0.0642  63.76680   4.1468  26376.44922
  0.1423  -0.1154  63.56300   4.0829  26376.45117
  0.5611  -0.1347  63.57715   4.1165  26376.45117
  0.7496  -0.0381  63.58750   4.0694  26376.45312
  0.9381   0.0199  63.95785   4.3387  26376.45508
  0.3814  -0.0178  63.93590   4.2579  26376.45703
  0.1615   0.1011  63.65660   4.2327  26376.45703
  0.4966   0.0431  63.65385   4.3791  26376.45898
  0.0987  -0.0758  63.56620   4.0963  26376.45898
  0.3395   0.0460  63.84315   4.0913  26376.46094
 -0.0007   0.1098  63.92325   4.0054  26376.46094
  0.0830   0.0663  63.41180   4.2175  26376.46094
  0.0516  -0.0265  63.92210   3.9751  26376.46289
  0.0359  -0.0294  63.82165   4.1468  26376.46484
  0.1511  -0.0352  63.53945   4.1771  26376.46484
 -0.1316   0.0547  63.57720   4.2781  26376.46680
 -0.0479   0.1185  63.76230   4.2276  26376.46680
  0.2715   0.1446  63.59550   4.2377  26376.46875
  0.0516   0.2287  64.03670   4.4448  26376.46875
 -0.0950   0.2403  63.58860   4.3589  26376.47070
 -0.3672   0.1359  63.81340   4.3522  26376.47070
 -0.1578   0.1475  63.93080   4.3185  26376.47266
  0.1249   0.1997  63.74655   4.3892  26376.47266
  0.1772   0.1504  63.84605   4.0660  26376.47461
  0.1144   0.0808  63.76710   4.0307  26376.47461
  0.5070   0.0750  63.56035   3.9650  26376.47656
  0.0202   0.0576  63.73170   4.1367  26376.47656
 -0.4579   0.0431  63.66510   4.0694  26376.47852
 -0.1299  -0.1618  64.03235   4.0290  26376.47852
  0.0725  -0.0729  63.56925   4.2714  26376.47852
 -0.2520  -0.1773  63.67190   4.1973  26376.48047
 -0.3114  -0.1541  63.91165   4.1435  26376.48242
  0.0725  -0.0729  63.92125   3.8741  26376.48242
  0.1772  -0.0729  63.15195   4.3791  26376.48438
 -0.1421  -0.0990  63.82960   4.4650  26376.48438
 -0.5871  -0.2498  63.83245   4.3640  26376.48438
  0.0254  -0.2092  63.75450   4.3993  26376.48633
  0.1668  -0.1657  63.94060   4.4852  26376.48828
  0.4233  -0.0265  64.11500   4.3943  26376.48828
  0.0987  -0.0555  64.03955   4.0761  26376.49023
 -0.2049  -0.0178  63.72475   4.2983  26376.49023
  0.2680  -0.0419  64.05505   4.3118  26376.49219
  0.4076  -0.0149  63.93630   4.0761  26376.49219
  0.2715  -0.1309  63.93640   4.1064  26376.49414
  0.2610  -0.0323  64.10735   4.1822  26376.49414
 -0.1787  -0.0381  64.02295   4.0357  26376.49609
 -0.0426   0.0199  64.18160   4.3993  26376.49609
 -0.5208  -0.0226  64.02990   4.3118  26376.49805
  0.1005  -0.0806  63.90595   4.4263  26376.49805
 -0.1508  -0.2469  64.03650   4.1098  26376.50195
 -0.0531  -0.2353  64.24860   4.2579  26376.50195
 -0.1421  -0.2440  63.93030   4.4195  26376.50391
  0.1772  -0.2121  64.59510   4.2175  26376.50391
  1.2661  -0.1773  63.54770   4.0559  26376.50586
  1.4546  -0.1463  64.15985   3.9751  26376.50586
  1.2801  -0.0806  64.04145   4.4734  26376.50781
  0.6868  -0.1425  63.94940   4.3387  26376.50781
  1.0218  -0.1889  63.93825   4.0896  26376.50977
  0.2610  -0.2275  64.40270   4.0829  26376.50977
  0.4128  -0.1135  64.20785   4.2125  26376.51172
  0.3186   0.0141  63.83840   4.1973  26376.51172
  0.5908   0.0257  63.92645   4.3741  26376.51367
  0.0935   0.1069  63.94325   4.3084  26376.51367
  0.5542   0.2751  63.95505   4.3185  26376.51562
  1.4755   0.0779  63.98450   4.1367  26376.51562
  1.3028   0.1504  63.85955   3.8792  26376.51758
  0.7531   0.0692  63.92565   4.1468  26376.51758
  0.5803   0.0431  63.84400   4.2276  26376.51953
  0.4547   0.1040  63.94095   4.0559  26376.51953
  0.1825   0.0315  63.84265   4.2024  26376.52148
  0.2819   0.0663  63.69995   4.3051  26376.52148
 -0.1369   0.2693  63.92730   4.4094  26376.52344
  0.3029   0.1785  63.81230   4.5407  26376.52344
  0.4704   0.2751  63.91940   4.4195  26376.52539
  0.9625   0.3389  64.28745   4.3488  26376.52539
  1.1038   0.2084  63.74905   4.1872  26376.52734
  0.3448   0.0257  64.12070   4.2630  26376.52734
  0.6798   0.2142  63.76365   4.2731  26376.52930
  0.4442   0.0373  64.04680   4.1620  26376.52930
  0.3762  -0.0613  64.11850   4.1872  26376.53125
 -0.1683  -0.3397  63.74865   4.2781  26376.53125
 -0.0322  -0.0555  64.12385   4.4296  26376.53320
  0.0307   0.0895  63.92145   4.2377  26376.53320
  0.0725   0.1997  63.95305   4.3993  26376.53516
  1.2033   0.4607  63.57300   4.4195  26376.53516
  0.4913   0.3873  63.93840   4.3724  26376.53711
 -0.2695   0.1939  64.15765   4.4465  26376.53711
  0.6449   0.2287  64.26850   4.5609  26376.53906
  1.2242   0.2113  63.91795   4.3943  26376.53906
  0.0516   0.1156  63.91910   4.1973  26376.54102
 -0.6185   0.1098  64.20795   4.5912  26376.54102
 -0.0479   0.1794  64.00650   4.3387  26376.54297
 -0.1630   0.2026  63.92260   4.4751  26376.54297
 -0.5557   0.0895  63.53865   4.2983  26376.54492
 -0.5975   0.0605  64.29015   4.3286  26376.54492
 -0.3358   0.0431  64.01555   4.3589  26376.54688
 -0.0897   0.0895  63.76515   4.1519  26376.54688
  0.4076   0.0924  63.95010   4.4094  26376.54883
  0.3448   0.1504  63.51245   4.3791  26376.54883
  0.3814   0.1591  64.10635   4.1670  26376.55078
  0.3517   0.2519  63.92290   4.2377  26376.55273
  0.1633   0.2055  63.92675   4.4128  26376.55273
  0.6240   0.2094  63.81915   4.3657  26376.55273
  0.0865   0.1282  63.57370   4.3387  26376.55469
  0.0725  -0.0265  63.93765   4.5609  26376.55469
  0.6798  -0.0033  63.92975   4.0963  26376.55664
  0.2139  -0.0903  63.91320   4.0458  26376.55664
  0.2296  -0.0729  63.56210   4.2276  26376.55859
  0.6641   0.0170  63.56350   4.2529  26376.55859
  1.3551   0.1156  63.65775   4.0509  26376.56055
  1.2242   0.1562  64.01740   4.2377  26376.56055
  0.4966  -0.0729  64.02550   4.0509  26376.56250
  0.4652  -0.0787  63.65725   3.9903  26376.56250
  0.3936  -0.0033  64.03025   4.1233  26376.56445
 -0.0322   0.0083  63.90225   4.0357  26376.56445
  0.0097   0.0721  64.10780   4.3589  26376.56641
  0.7007   0.0054  64.02950   4.2680  26376.56641
  0.5751   0.0605  63.67040   4.3236  26376.56836
  0.4233   0.0692  63.92965   4.2226  26376.56836
  0.5489   0.0228  63.92995   4.3438  26376.57031
 -0.2573   0.1127  64.01010   4.1468  26376.57031
 -0.7755   0.0692  64.01130   4.3236  26376.57227
 -0.1473   0.1011  63.92685   4.1771  26376.57227
  0.1284   0.0702  63.93285   4.2983  26376.57227
  0.3238  -0.1193  63.92360   4.2074  26376.57422
  0.7845  -0.1889  63.88495   4.0155  26376.57812
  0.3657  -0.1386  63.91780   4.0963  26376.57812
  0.7217  -0.0149  64.13885   4.3791  26376.57812
  0.5891   0.0161  63.79385   4.2983  26376.58008
 -0.1316  -0.0294  64.17730   4.2024  26376.58203
 -0.1316  -0.0584  64.01280   4.2983  26376.58203
 -0.3096  -0.0439  64.00070   4.0206  26376.58398
  0.3762  -0.0642  64.17780   4.3286  26376.58398
  0.2453   0.0141  64.07830   4.2579  26376.58594
  0.2296   0.0199  63.89925   4.2074  26376.58594
  0.2610   0.1359  63.92400   4.0761  26376.58789
  0.0516   0.0663  63.93575   3.9751  26376.58789
  0.2121  -0.0149  64.17450   4.1502  26376.58789
  0.5402   0.0354  64.30600   4.2108  26376.58789
  0.0376  -0.1773  63.91775   4.1906  26376.59180
  0.1301  -0.2672  63.82385   4.3589  26376.59180
  0.0987  -0.1802  64.01100   4.1014  26376.59375
 -0.0479  -0.2991  63.92255   4.2630  26376.59375
  0.2244  -0.3832  64.10895   4.1670  26376.59375
 -0.4091  -0.3948  64.20870   4.1519  26376.59570
  0.0935  -0.2237  64.27270   4.0357  26376.59766
 -0.1892  -0.1715  63.90655   4.1670  26376.59766
 -0.2991  -0.1773  63.90415   4.2074  26376.59961
 -0.1840  -0.1628  64.26380   4.2276  26376.59961
 -0.4038  -0.0381  63.92065   4.3842  26376.60156
 -0.0322   0.0112  64.01735   4.5003  26376.60156
 -0.0112  -0.0149  64.09190   4.6165  26376.60156
  0.0568   0.0344  64.00170   4.1468  26376.60352
 -0.8802  -0.1773  64.23605   4.1670  26376.60547
  0.0446  -0.0226  64.24540   4.2647  26376.60352
 -0.0112   0.0083  64.29520   4.4498  26376.60742
  0.0516  -0.0497  64.61410   4.2175  26376.60742
  0.1912  -0.0922  63.78045   4.1771  26376.60938
 -0.3672  -0.1425  63.92380   4.3859  26376.60938
  0.6275   0.0141  63.73735   4.3438  26376.60938
  0.3186  -0.0845  63.81570   4.4902  26376.61133
  0.4285   0.0083  64.17940   4.2428  26376.61328
